Entropy,AvgRewardFwd,ExplainedVariance,AverageDiscountedReturn,NumTrajs,Perplexity,AveragePolicyStd,Time,LossAfter,AvgRewardCtrl,AvgRewardFlipped,MinReturn,ProcessExecTime,StdReturn,IRLRewardMean,OriginalTaskAverageReturn,PolicyExecTime,AvgRewardContact,LossBefore,MeanKL,AverageReturn,MaxReturn,EnvExecTime,Iteration,IRLRewardMax,ItrTime,IRLRewardMin,dLoss,MeanKLBefore
11.3515,0.00333614087161,3.88578058619e-14,-2045.5004562,20,85093.5,1.0,16.712514877319336,-1.17396211624,-0.097174398136,0.0,-10609.9773149,0.17602205276489258,259.48539669,-20.5205,-48.5207439266,0.7353906631469727,-0.00320323058877,-1.1351505518,0.00641657551751,-10260.2275153,-9776.03576088,11.670417547225952,0,-5.17468,16.712523698806763,-31.9204,0.0388115644455,0.0
11.3546,0.00387263775415,0.988944825374,-2040.17245046,20,85359.3,1.00039,30.475468635559082,-1.17702972889,-0.0961850785857,0.0,-10502.2230539,0.19783854484558105,185.740748781,-20.4199,-47.7394165717,0.7142963409423828,-0.00316639231186,-1.1354624033,0.00662296731025,-10209.9713266,-9714.10265923,11.8926260471344,1,-8.2772,13.740673542022705,-31.8649,0.041567325592,0.0
11.3609,0.000136904924503,0.992653342829,-2040.75495773,20,85897.9,1.00118,44.51334571838379,-1.18550395966,-0.098111629008,0.0,-10543.4049845,0.15416622161865234,142.334817983,-20.5751,-50.5759823717,0.7472119331359863,-0.00317724065992,-1.13609158993,0.00988217629492,-10287.5537177,-9955.95394135,12.172262191772461,2,-9.80271,14.025570392608643,-30.9688,0.0494123697281,0.0
11.3618,0.0197672448859,0.992049572667,-1998.83987528,20,85975.4,1.0013,61.37895941734314,-1.18525958061,-0.0976860054604,0.0,-10470.3566389,0.16690468788146973,150.613777518,-20.2693,-40.5207189089,0.9778416156768799,-0.00312267724318,-1.13618135452,0.00999442487955,-10134.6634563,-9867.56380177,14.870057106018066,3,-7.93442,16.847410678863525,-35.3171,0.0490782260895,0.0
11.3595,0.0171299342415,0.980816468564,-2009.55189136,20,85779.2,1.00104,78.08586001396179,-1.18032681942,-0.0972852004336,0.0,-10415.5937862,0.195267915725708,279.994209673,-20.2449,-41.6370380374,1.1496005058288574,-0.00311880988264,-1.13595306873,0.00954724382609,-10122.4498167,-9373.4024601,14.131164312362671,4,-6.29256,16.689693689346313,-31.5871,0.0443737506866,0.0
11.35,0.0593182314539,0.986298610049,-1981.33096952,20,84961.7,0.999844,94.29980373382568,-1.17673325539,-0.0976160129666,0.0,-10290.8942738,0.17760825157165527,295.095159763,-19.5665,-20.6790406715,1.2475435733795166,-0.00306029983034,-1.13499569893,0.00664066150784,-9783.22699804,-9311.97746468,13.824385643005371,5,-7.31365,16.202131986618042,-31.0903,0.0417375564575,0.0
11.3575,0.0324325905818,0.989905260845,-1995.59581529,20,85606.2,1.00078,110.09356641769409,-1.17311227322,-0.0972469795743,0.0,-10259.0296659,0.18388605117797852,182.553239515,-20.0008,-33.9621527976,1.1394248008728027,-0.00310991660271,-1.13575100899,0.00652559660375,-10000.4078348,-9619.41176224,13.629769563674927,6,-6.91853,15.784522294998169,-31.8747,0.0373612642288,0.0
11.3468,0.0175915501646,0.983744804741,-1997.48489566,20,84693.7,0.99944,125.47470045089722,-1.17680215836,-0.0978265180295,0.0,-10464.200901,0.21640586853027344,330.697163378,-19.9402,-41.6473098904,1.0590250492095947,-0.00305965191594,-1.13467991352,0.00640083942562,-9970.11702225,-9238.89431858,13.230153322219849,7,-7.68859,15.370327711105347,-35.6296,0.0421222448349,0.0
11.349,0.041585298531,0.984079678056,-1986.75903338,20,84878.3,0.999709,141.64831686019897,-1.18523752689,-0.098417959429,0.0,-10322.5746794,0.1663377285003662,395.732481345,-19.6377,-29.9426053969,1.2253432273864746,-0.00305254989587,-1.13489747047,0.00968313310295,-9818.83065701,-8811.97912025,13.96072769165039,8,-8.05527,16.148386240005493,-32.6759,0.0503400564194,0.0
11.3563,0.0385852265764,0.987789072293,-1968.84267241,20,85502.0,1.00063,157.68122363090515,-1.17386949062,-0.0984650095723,0.0,-10192.8542881,0.1786956787109375,206.41000079,-19.675,-31.4528014387,1.0043056011199951,-0.00302581988157,-1.13562953472,0.00654969643801,-9837.48776371,-9382.6892519,13.985846281051636,9,-7.82509,16.024724006652832,-32.1388,0.0382399559021,0.0
11.3482,0.0381423051058,0.986645378951,-1968.98482089,20,84809.3,0.999605,174.41957879066467,-1.18694651127,-0.0987282188702,0.0,-10347.7691622,0.2035679817199707,332.458686366,-19.6529,-31.8031716494,1.1490910053253174,-0.00302042953428,-1.13481616974,0.00978663470596,-9826.43587642,-9173.39753723,14.214587688446045,10,-8.24257,16.726438760757446,-33.035,0.0521303415298,0.0
11.3655,0.0611562903436,0.987629343816,-1936.86989313,20,86291.0,1.00179,190.11840772628784,-1.18006753922,-0.0991994284903,0.0,-10030.4209032,0.19627737998962402,296.459784032,-19.3465,-20.5055698514,1.0208320617675781,-0.00296800155627,-1.13654839993,0.00642568524927,-9673.26090691,-8648.83964539,13.48278260231018,11,-6.55591,15.687899112701416,-32.7762,0.0435191392899,0.0
11.3698,0.0545551041165,0.981225102976,-1957.15905703,20,86662.0,1.00235,206.34305715560913,-1.17647778988,-0.0989604927748,0.0,-10134.9294596,0.21300101280212402,385.94088084,-19.2477,-23.7131817394,0.9925637245178223,-0.00302097482048,-1.1369767189,0.00654147565365,-9623.85866795,-8668.63345146,13.810661792755127,12,-4.0829,16.200350761413574,-32.0524,0.0395010709763,0.0
