Entropy,AvgRewardFwd,ExplainedVariance,AverageDiscountedReturn,NumTrajs,Perplexity,AveragePolicyStd,Time,LossAfter,AvgRewardCtrl,AvgRewardFlipped,MinReturn,ProcessExecTime,StdReturn,IRLRewardMean,OriginalTaskAverageReturn,PolicyExecTime,AvgRewardContact,LossBefore,MeanKL,AverageReturn,MaxReturn,EnvExecTime,Iteration,IRLRewardMax,ItrTime,IRLRewardMin,dLoss,MeanKLBefore
11.3515,0.00163945667352,3.53050921831e-14,-2137.25823407,20,85093.5,1.0,17.095492362976074,-1.1803483963,-0.0966737275217,0.0,-11137.7801991,0.24252867698669434,151.581331418,-21.7814,-49.347167361,0.6529858112335205,-0.0036600638738,-1.13515079021,0.00996301881969,-10890.7218056,-10581.1236267,12.013904809951782,0,-8.67772,17.095500469207764,-33.2338,0.0451976060867,0.0
11.355,-0.00104897876667,0.992742009069,-2149.72578794,20,85389.6,1.00044,30.8628191947937,-1.17348790169,-0.0962773586196,0.0,-11144.0649405,0.2253272533416748,196.733674085,-21.7177,-50.4761544553,0.6148478984832764,-0.00362597152431,-1.13549828529,0.006537636742,-10858.8629069,-10321.1644764,11.77213978767395,1,-9.9602,13.73262357711792,-34.6295,0.037989616394,0.0
11.3663,0.00228459393566,0.988423211651,-2127.19214302,20,86364.8,1.00186,46.54111194610596,-1.18342387676,-0.0980297272394,0.0,-11110.7765713,0.17649459838867188,195.29008668,-21.5214,-49.6772025365,0.9444959163665771,-0.00360927176925,-1.1366339922,0.00985434558243,-10760.677133,-10244.6702433,13.627689123153687,2,-9.92524,15.654223203659058,-32.0019,0.0467898845673,0.0
11.3638,0.00688748139931,0.991380904602,-2111.01501586,20,86142.2,1.00155,61.80682015419006,-1.18937897682,-0.0980244270508,0.0,-11058.1423368,0.16544008255004883,234.550793925,-21.4637,-47.3598895975,0.7950010299682617,-0.00358283354356,-1.1363761425,0.0098233949393,-10731.8356585,-10276.6284065,13.12422227859497,3,-7.09265,15.249220848083496,-31.4142,0.0530028343201,0.0
11.3748,0.0095863941681,0.987126666509,-2090.10922572,20,87100.5,1.00297,77.64771103858948,-1.17891311646,-0.0974178617383,0.0,-10913.4215708,0.20714020729064941,200.065214658,-21.0335,-45.6399992105,1.0152547359466553,-0.00344853085076,-1.13748168945,0.00640536053106,-10516.7452048,-10102.5332479,13.445743799209595,4,-9.21354,15.79612398147583,-34.2387,0.041431427002,0.0
11.3845,0.00582851036993,0.990330750877,-2109.69685583,20,87950.7,1.00419,95.7886471748352,-1.18961513042,-0.0985418075226,0.0,-10834.9762192,0.2129964828491211,225.468070919,-21.1807,-48.1352332112,1.2831239700317383,-0.00355716926965,-1.13845276833,0.00985878799111,-10590.3541152,-9879.46366978,15.32887053489685,5,-8.86783,18.11478543281555,-31.1007,0.0511623620987,0.0
11.4009,0.00927954875306,0.99135015929,-2097.28972808,20,89399.3,1.00624,112.31839895248413,-1.17752718925,-0.0978575318167,0.0,-11004.2500191,0.25764989852905273,249.944076777,-21.0501,-46.0378297363,1.1978509426116943,-0.00349767640893,-1.14008712769,0.00649026269093,-10525.0687873,-9982.03577805,13.790019273757935,6,-8.88242,16.49425482749939,-31.5991,0.0374400615692,0.0
11.4051,0.00457362915651,0.992431340468,-2096.72577676,20,89776.4,1.0068,127.747629404068,-1.17874586582,-0.0979395293228,0.0,-10776.8310709,0.17218399047851562,128.230818008,-21.073,-48.392154907,0.9430348873138428,-0.00341840964772,-1.14050745964,0.00647442694753,-10536.4843869,-10299.1576605,13.29455041885376,7,-10.0414,15.41820740699768,-36.2376,0.0382384061813,0.0
11.4082,0.00504687525125,0.991544179084,-2082.5569664,20,90056.1,1.0072,142.9518895149231,-1.18935286999,-0.0990653032507,0.0,-10711.9154434,0.17510128021240234,171.330630588,-20.9428,-48.7393926009,0.9654240608215332,-0.00346035720239,-1.14081859589,0.00989179220051,-10471.407233,-10077.8704958,13.230313777923584,8,-8.56341,15.190097332000732,-32.137,0.0485342741013,0.0
11.4162,0.012296036938,0.984437382029,-2089.5829512,20,90783.1,1.00821,158.77727699279785,-1.18346130848,-0.0983887166103,0.0,-10927.332036,0.1773214340209961,287.853924075,-20.9411,-44.8051637205,1.030001163482666,-0.00351764776885,-1.14162349701,0.00642287079245,-10470.5666196,-9618.08511543,13.746879577636719,9,-8.26966,15.807402849197388,-32.3769,0.04183781147,0.0
11.4155,0.0150472535913,0.989428382752,-2071.83376629,20,90716.8,1.00814,174.915629863739,-1.1831176281,-0.0989112387188,0.0,-10686.8616552,0.4123697280883789,225.819291346,-20.7036,-43.6604759435,0.9394659996032715,-0.00345696675941,-1.14154982567,0.00645150896162,-10351.7958892,-9946.6540041,13.731319189071655,10,-7.91546,16.123529195785522,-34.7473,0.0415678024292,0.0
11.4326,0.00698087469977,0.988695123663,-2070.73592792,20,92283.6,1.01029,190.81866788864136,-1.18846595287,-0.0986436149461,0.0,-10600.7356367,0.17402935028076172,239.681482587,-20.7363,-47.5374040472,1.0628571510314941,-0.00341206784805,-1.14326226711,0.00646847626194,-10368.1349203,-9411.72957993,13.788129568099976,11,-10.2919,15.88053846359253,-34.773,0.0452036857605,0.0
11.437,0.0142446948909,0.989496859659,-2054.42445176,20,92688.2,1.01083,206.52320647239685,-1.19527447224,-0.0994251983411,0.0,-10623.9825535,0.3003511428833008,332.7823241,-20.55,-44.3466375002,0.8898119926452637,-0.00351277155014,-1.143699646,0.00982567016035,-10275.0076226,-9202.77924776,13.450736045837402,12,-7.19413,15.683605432510376,-32.0412,0.0515748262405,0.0
11.4464,0.0203901401572,0.988823741124,-2065.11376943,20,93566.2,1.01206,223.68727111816406,-1.18984818459,-0.0987697180188,0.0,-10581.3524742,0.19753456115722656,242.934073054,-20.5599,-40.9279135409,1.1808691024780273,-0.00347624922026,-1.14464223385,0.0098982648924,-10279.9247484,-9688.42610168,14.91802430152893,13,-9.02205,17.144071578979492,-30.7823,0.045205950737,0.0
11.4241,0.00957131940715,0.990344205773,-2066.72301949,20,91504.0,1.00925,241.20487713813782,-1.18194448948,-0.0985023174114,0.0,-10699.162364,0.19858050346374512,187.0258329,-20.7148,-46.1922053785,1.136291265487671,-0.00345341275268,-1.1424138546,0.00647813873366,-10357.4117639,-10009.525733,15.225547075271606,14,-10.5445,17.502336502075195,-30.7725,0.0395306348801,0.0
11.4257,0.0232526055483,0.980337718825,-2036.23762547,20,91643.4,1.00943,257.8419828414917,-1.18937909603,-0.0996001442953,0.0,-10768.8948526,0.19022774696350098,322.475464059,-20.2749,-39.8842416195,1.0960114002227783,-0.00342094449202,-1.14256644249,0.00649859616533,-10137.4401748,-9351.52404976,14.147263050079346,15,-8.50817,16.621742963790894,-33.5868,0.0468126535416,0.0
11.4398,0.0220454554188,0.990952082639,-2032.75644295,20,92948.9,1.01121,275.1611895561218,-1.19628000259,-0.0992888597678,0.0,-10426.6600218,0.30983567237854004,194.286755284,-20.3418,-40.3535595891,0.9950189590454102,-0.0034637148292,-1.14398050308,0.00999130681157,-10170.8965444,-9788.66570759,14.734370946884155,16,-8.51683,17.284758806228638,-34.7721,0.0522994995117,0.0
11.4403,0.0185371088613,0.98687164295,-2037.71256998,20,92991.9,1.01129,292.4758794307709,-1.19829821587,-0.0999494270439,0.0,-10579.703001,0.19129228591918945,324.869951323,-20.2808,-42.4300173542,1.0774240493774414,-0.00344771652565,-1.14402651787,0.00983988307416,-10140.4205782,-9388.24012518,15.188018798828125,17,-6.17581,17.297423601150513,-32.3141,0.054271697998,0.0
11.4517,0.0255565461265,0.988041088828,-2017.74485631,20,94057.5,1.01276,309.0393657684326,-1.18367922306,-0.0995522887393,0.0,-10457.0034389,0.19600582122802734,261.342715917,-20.066,-38.730206675,0.960111141204834,-0.00346467073715,-1.14516639709,0.00648224772885,-10032.9793603,-9518.34719944,14.638396501541138,18,-7.98701,16.534865379333496,-33.9794,0.0385128259659,0.0
11.4433,0.0258583919141,0.988396945011,-2014.10891809,20,93271.4,1.01173,324.62172055244446,-1.19445014,-0.099454392967,0.0,-10527.294528,0.2362194061279297,335.467427426,-20.0002,-38.519944258,0.8780975341796875,-0.00344388746321,-1.1443271637,0.00993207097054,-10000.074871,-9395.32668781,13.311346054077148,19,-6.6605,15.563861608505249,-31.5128,0.0501229763031,0.0
11.4321,0.0376508019006,0.986967024574,-2019.41871377,20,92232.6,1.01038,340.6265368461609,-1.1939663887,-0.0992528781347,0.0,-10488.2717533,0.20879602432250977,308.464262756,-19.9884,-32.5118739602,0.9341678619384766,-0.00342167168632,-1.14320719242,0.00999098829925,-9994.21279912,-9263.399436,13.856956958770752,20,-8.473,15.98369288444519,-31.6041,0.0507591962814,0.0
11.408,0.0282882025302,0.991847173916,-2027.95623743,20,90038.4,1.00729,357.09014987945557,-1.18143832684,-0.0992023007867,0.0,-10353.207078,0.1806201934814453,246.563343214,-20.1025,-37.1554770035,1.1511828899383545,-0.00339685575048,-1.14079904556,0.00651035783812,-10051.2305019,-9558.48208332,14.393532037734985,21,-8.26641,16.447070360183716,-31.7682,0.0406392812729,0.0
11.4194,0.0394987967399,0.985924540928,-2012.23917218,20,91068.9,1.00876,374.1113815307617,-1.18120408058,-0.0994797919122,0.0,-10365.6082268,0.20741772651672363,271.475339106,-19.9114,-31.7067009523,1.071528434753418,-0.00343240673232,-1.14193701744,0.00640410324559,-9955.68197801,-9311.4513855,14.650249481201172,22,-6.56683,17.0102596282959,-31.1666,0.0392670631409,0.0
11.4115,0.0412392457904,0.98753825743,-1987.14447869,20,90356.2,1.00776,391.2141180038452,-1.18384492397,-0.0998442093085,0.0,-10242.4514589,0.18477177619934082,352.961628841,-19.6991,-30.9908964012,1.0390613079071045,-0.00337682928435,-1.14115190506,0.0064346678555,-9849.54551144,-9031.76501179,14.971346616744995,23,-7.13633,17.07067084312439,-34.8242,0.0426930189133,0.0
11.4273,0.0424560034963,0.988734173788,-1981.36966939,20,91790.3,1.00976,407.6146876811981,-1.18044090271,-0.0991934278996,0.0,-10202.6857405,0.18463587760925293,332.538754719,-19.631,-30.0818029368,1.0446908473968506,-0.0034261814703,-1.14272654057,0.00650603929535,-9815.51275332,-9071.64978313,14.256853342056274,24,-7.67705,16.383642435073853,-31.2591,0.0377143621445,0.0
