Entropy,AvgRewardFwd,ExplainedVariance,AverageDiscountedReturn,NumTrajs,Perplexity,AveragePolicyStd,Time,LossAfter,AvgRewardCtrl,AvgRewardFlipped,MinReturn,ProcessExecTime,StdReturn,IRLRewardMean,OriginalTaskAverageReturn,PolicyExecTime,AvgRewardContact,LossBefore,MeanKL,AverageReturn,MaxReturn,EnvExecTime,Iteration,IRLRewardMax,ItrTime,IRLRewardMin,dLoss,MeanKLBefore
11.3515,0.0167713745583,3.77475828373e-14,-2050.91825201,20,85093.5,1.0,17.573864936828613,-1.17358899117,-0.102183556744,0.0,-10685.5195141,0.22457480430603027,395.165298191,-20.3194,-44.4966083899,0.8570258617401123,-0.00358103459459,-1.13515090942,0.00660653971136,-10159.6797974,-9579.08597946,12.418370485305786,0,-8.73284,17.573872327804565,-32.0289,0.0384380817413,0.0
11.3591,0.0143996765609,0.986642683997,-2047.4517334,20,85742.0,1.00096,32.898398876190186,-1.17592263222,-0.102317449553,0.0,-10741.4247608,0.19270849227905273,397.542666957,-20.3412,-45.7312350898,0.9051930904388428,-0.00354469718775,-1.13590955734,0.00645271316171,-10170.6074985,-9262.65847015,13.403187036514282,1,-8.36067,15.307347774505615,-31.9794,0.0400130748749,0.0
11.358,0.0243113222668,0.989253604777,-2040.81241169,20,85648.0,1.00082,48.30890607833862,-1.18276393414,-0.10277460402,0.0,-10576.8114977,0.2107832431793213,337.376483992,-20.3315,-40.9788953849,0.9613847732543945,-0.00349450901615,-1.13580024242,0.00991000048816,-10165.7501364,-9543.55111217,13.144599676132202,2,-9.41045,15.3988037109375,-33.978,0.0469636917114,0.0
11.3543,0.0219630140512,0.987846373167,-2042.38553752,20,85335.1,1.00037,63.93034100532532,-1.17600190639,-0.102100445832,0.0,-10706.3712397,0.1581728458404541,288.494463581,-20.1305,-41.7926938637,0.9240756034851074,-0.00344795594668,-1.13543462753,0.00654745474458,-10065.2321101,-9489.8461256,13.82791543006897,3,-9.7494,15.608070611953735,-31.4209,0.040567278862,0.0
11.3627,0.0317257899817,0.985981107937,-1987.90546984,20,86049.8,1.00144,80.1221570968628,-1.17599320412,-0.101509873941,0.0,-10333.5535297,0.3393092155456543,323.139241933,-19.4198,-36.6141617932,1.018125057220459,-0.00344423962667,-1.13626742363,0.00653268443421,-9709.88073583,-9043.65869331,13.831255435943604,4,-8.31839,16.176496982574463,-30.3451,0.0397257804871,0.0
11.3607,0.0245649691273,0.985741631397,-2006.934146,20,85881.2,1.0012,96.1405291557312,-1.1876912117,-0.102623058525,0.0,-10606.6177235,0.1757187843322754,446.436146461,-19.707,-40.7169618917,0.9536697864532471,-0.00337583438616,-1.13607215881,0.00979850813746,-9853.48980503,-8619.9627986,13.486894607543945,5,-6.1624,16.008872985839844,-30.8562,0.051619052887,0.0
11.377,0.0285618844694,0.98664487018,-2002.88138515,20,87291.9,1.00323,111.2726776599884,-1.18003940582,-0.102064298667,0.0,-10288.4262915,0.1960315704345703,251.591046159,-19.5486,-38.4702036907,0.8953487873077393,-0.00343799318397,-1.13770151138,0.00653885211796,-9774.2923274,-9325.70119858,13.230129480361938,6,-7.01063,15.113768100738525,-32.4707,0.0423378944397,0.0
11.3906,0.0288236431811,0.988949889562,-1997.02355524,20,88488.2,1.00496,128.01403403282166,-1.18180453777,-0.103734848645,0.0,-10366.7111835,0.17696261405944824,307.12180855,-19.5772,-39.1335984498,1.4371154308319092,-0.00335599143531,-1.13906264305,0.00642012339085,-9788.58518612,-9218.99318314,14.028591394424438,7,-6.5885,16.700371980667114,-30.1764,0.042741894722,0.0
11.4039,0.0332142885889,0.987702502355,-1991.03976159,20,89673.5,1.00663,143.88625574111938,-1.18295609951,-0.10432119556,0.0,-10510.823699,0.19034457206726074,356.736387554,-19.4473,-37.2306376149,0.9821372032165527,-0.003354368259,-1.14039361477,0.00645752251148,-9723.62809381,-9235.56974506,13.79297947883606,8,-8.49498,15.854679584503174,-30.8181,0.0425624847412,0.0
11.4186,0.0295858279583,0.987168406643,-1960.41116144,20,90995.5,1.00848,160.26582741737366,-1.18442189693,-0.103218994642,0.0,-10069.5633659,0.1813802719116211,358.225196706,-18.9234,-38.4695489663,0.966773509979248,-0.00330593124931,-1.14185726643,0.00645377906039,-9461.69853411,-8671.05930233,14.209633827209473,9,-7.69789,16.37175703048706,-31.4609,0.0425646305084,0.0
11.4098,0.034887627232,0.987997143201,-1946.81174843,20,90203.7,1.00737,175.76729083061218,-1.18543553352,-0.103233539766,0.0,-10046.7451143,0.16187500953674316,323.977162022,-18.908,-35.8141361917,0.9412941932678223,-0.00328235984923,-1.1409829855,0.00645464099944,-9454.01117849,-8982.08280468,13.60867714881897,10,-8.0334,15.49251651763916,-29.7391,0.044452548027,0.0
11.4274,0.027953358126,0.989258107316,-1945.79915829,20,91801.4,1.00958,191.34656953811646,-1.18510663509,-0.102714651475,0.0,-9789.75411415,0.33266544342041016,282.2493497,-18.4148,-38.9870421858,0.8439631462097168,-0.00321279102281,-1.14273810387,0.00643466971815,-9207.41879406,-8584.10278988,13.42967677116394,11,-7.61307,15.567863702774048,-31.4495,0.0423685312271,0.0
