Entropy,AvgRewardFwd,ExplainedVariance,AverageDiscountedReturn,NumTrajs,Perplexity,AveragePolicyStd,Time,LossAfter,AvgRewardCtrl,AvgRewardFlipped,MinReturn,ProcessExecTime,StdReturn,IRLRewardMean,OriginalTaskAverageReturn,PolicyExecTime,AvgRewardContact,LossBefore,MeanKL,AverageReturn,MaxReturn,EnvExecTime,Iteration,IRLRewardMax,ItrTime,IRLRewardMin,dLoss,MeanKLBefore
11.3515,-0.00554695546222,3.19744231092e-14,-2246.85254437,20,85093.5,1.0,16.82987952232361,-1.1775188446,-0.0975773788208,0.0,-11654.5768414,0.18094468116760254,184.150250078,-22.6635,-53.545223205,0.6428637504577637,-0.00396611212687,-1.13515079021,0.0097935879603,-11331.7483111,-10960.626174,11.871763467788696,0,-6.89504,16.82988667488098,-34.1975,0.04236805439,0.0
11.3571,-0.00598862916538,0.991697266982,-2249.75590482,20,85568.5,1.00071,31.47504997253418,-1.17227816582,-0.0971574864932,0.0,-11787.8272142,0.42319822311401367,154.900908002,-22.6736,-53.57024604,0.6506390571594238,-0.00399437642146,-1.1357074976,0.0065044616349,-11336.7787349,-11138.958005,12.463352918624878,1,-6.64408,14.635138273239136,-34.9591,0.0365706682205,0.0
11.364,-0.00972863082129,0.990265841641,-2207.01907187,20,86167.2,1.00157,47.302836418151855,-1.18500506878,-0.0979170489144,0.0,-11593.8812447,0.2716090679168701,192.941290854,-22.5766,-55.7911290937,0.8584010601043701,-0.0039365784517,-1.13640463352,0.00982368271798,-11288.2818643,-10753.5437117,13.832304954528809,2,-5.92728,15.817681550979614,-34.2522,0.048600435257,0.0
11.3788,-0.00716036095188,0.990290996289,-2189.8203585,20,87445.4,1.00343,63.01530170440674,-1.17734086514,-0.0978332072541,0.0,-11502.477459,0.2152843475341797,181.842647866,-22.3447,-54.4330660404,0.7778794765472412,-0.00387256387485,-1.13787734509,0.0065159406513,-11172.3608214,-10760.9689732,13.925248622894287,3,-6.91505,15.700356483459473,-34.4955,0.03946352005,0.0
11.3931,-0.0062148270673,0.991127500717,-2196.96752815,20,88704.5,1.00524,79.51774072647095,-1.17862200737,-0.0972892288789,0.0,-11440.295145,0.19147014617919922,154.321854207,-22.2806,-53.6802832549,1.1229190826416016,-0.00385651056355,-1.13930654526,0.00665098102763,-11140.2993252,-10725.4017072,14.351428985595703,4,-6.74326,16.49281930923462,-35.7167,0.0393154621124,0.0
11.4045,0.00677696535189,0.989252794153,-2170.45969903,20,89728.3,1.00668,95.97974872589111,-1.18439269066,-0.098487284379,0.0,-11252.9155855,0.24837231636047363,150.529890668,-21.9765,-47.7717767105,0.9844379425048828,-0.00383323439383,-1.1404542923,0.00640688929707,-10988.2657641,-10721.7524548,13.864879608154297,5,-7.49126,16.45136022567749,-35.1684,0.0439383983612,0.0
11.4188,-0.000239334746075,0.988478127291,-2158.8257801,20,91013.3,1.00848,113.48453998565674,-1.18227696419,-0.0980651358695,0.0,-11458.6574955,0.16378021240234375,255.175392091,-21.9502,-51.0365577694,1.096480369567871,-0.00376864492331,-1.14187598228,0.00641672220081,-10975.1212199,-10241.3865213,15.298113107681274,6,-7.36811,17.46427893638611,-33.5533,0.0404009819031,0.0
11.4221,0.00951507537073,0.988929553827,-2152.82722561,20,91315.7,1.00893,130.89060068130493,-1.18279349804,-0.0988791419015,0.0,-11361.0753689,0.2139425277709961,272.991927705,-21.7801,-46.544096992,1.320664405822754,-0.00372412745318,-1.14220809937,0.00644001690671,-10890.0344285,-10435.6218433,14.946630239486694,7,-6.88318,17.396264791488647,-34.4963,0.040585398674,0.0
11.431,-6.74418450133e-05,0.990223635304,-2149.69812185,20,92134.0,1.01008,147.4555299282074,-1.19233393669,-0.0997236794627,0.0,-11180.0106363,0.18314743041992188,217.05795196,-21.6765,-51.7696963096,1.0780103206634521,-0.00374827131149,-1.14310002327,0.00997459888458,-10838.2581445,-10419.6620111,14.377310276031494,8,-6.88747,16.544294595718384,-34.1254,0.0492339134216,0.0
11.4559,0.00570325693904,0.987351541613,-2123.46882897,20,94457.2,1.01326,163.91773200035095,-1.18438220024,-0.0997059905666,0.0,-11082.2776709,0.17137813568115234,232.055691501,-21.3102,-48.8551695229,1.0570652484893799,-0.00370760541819,-1.14559006691,0.00660808337852,-10655.1225235,-10161.233058,14.313001155853271,9,-6.92377,16.453104257583618,-33.3408,0.0387921333313,0.0
