Entropy,AvgRewardFwd,ExplainedVariance,AverageDiscountedReturn,NumTrajs,Perplexity,AveragePolicyStd,Time,LossAfter,AvgRewardCtrl,AvgRewardFlipped,MinReturn,ProcessExecTime,StdReturn,IRLRewardMean,OriginalTaskAverageReturn,PolicyExecTime,AvgRewardContact,LossBefore,MeanKL,AverageReturn,MaxReturn,EnvExecTime,Iteration,IRLRewardMax,ItrTime,IRLRewardMin,dLoss,MeanKLBefore
10.373,0.3011093353,0.985622443073,-1208.01435776,20,31985.3,0.891848,1615.815822839737,-1.07155990601,-0.141690091232,0.0,-4657.20028734,0.07109832763671875,169.125807027,-8.74686,78.7916149709,0.21268200874328613,-0.00183601412573,-1.03730297089,0.00644586328417,-4373.42970173,-4033.74668586,5.30422306060791,236,1.59105,6.008564710617065,-27.7006,0.0342569351196,0.0
10.3633,0.295610878278,0.988113374998,-1213.68390707,20,31675.9,0.891077,1621.7781777381897,-1.07102227211,-0.141285804846,0.0,-4622.02750665,0.07117581367492676,145.099794692,-8.69592,76.2396287667,0.21575689315795898,-0.00184581589902,-1.03633117676,0.00652908021584,-4347.95830699,-4101.14314127,5.301438331604004,237,1.81855,5.9579362869262695,-27.7824,0.0346910953522,0.0
10.3405,0.293526167135,0.984743755812,-1207.33079582,20,30962.7,0.888853,1627.7938075065613,-1.06833553314,-0.140382751727,0.0,-4666.1549629,0.07108354568481445,164.928630396,-8.6777,75.6633415924,0.2155780792236328,-0.00181673222301,-1.03405427933,0.00643995963037,-4338.85260881,-4004.19836575,5.316095590591431,238,1.27978,6.0109593868255615,-28.0453,0.0342812538147,0.0
10.3225,0.300885207651,0.980670962565,-1197.36756932,20,30410.0,0.887445,1633.8059873580933,-1.06664180756,-0.140786401234,0.0,-4724.02494353,0.07621526718139648,186.446286066,-8.69514,79.1337477741,0.22359967231750488,-0.00183131086914,-1.03225278854,0.00644117267802,-4347.57088748,-4066.70894265,5.338636636734009,239,1.31817,6.006751298904419,-28.7491,0.0343890190125,0.0
10.3149,0.292609802418,0.978128503756,-1196.65566737,20,30179.3,0.8869,1639.7936506271362,-1.06445324421,-0.141166664107,0.0,-4609.82607275,0.07166504859924316,150.748174068,-8.6944,74.803305864,0.21492409706115723,-0.00183652658333,-1.03149116039,0.0065179541707,-4347.19997974,-4125.35881495,5.292320728302002,240,1.74332,5.982909202575684,-29.887,0.0329620838165,0.0
10.2998,0.316813519903,0.973242061932,-1200.26307628,20,29726.1,0.88528,1645.767582654953,-1.06492543221,-0.141190088218,0.0,-4868.03247047,0.0743408203125,240.355633103,-8.63816,86.9141171275,0.21521949768066406,-0.00179519743038,-1.02997851372,0.00651015015319,-4319.07960548,-3933.71726901,5.309712648391724,241,1.05661,5.968198299407959,-29.2822,0.0349469184875,0.0
10.2939,0.307438929281,0.986480904664,-1194.78369682,20,29551.7,0.885087,1651.7839267253876,-1.05995285511,-0.140250561508,0.0,-4661.84201902,0.07012224197387695,142.721753865,-8.5702,82.6805086758,0.2164769172668457,-0.00182735042075,-1.02938985825,0.00646226899698,-4285.10110561,-4067.30150778,5.309018850326538,242,0.974047,6.011842489242554,-27.4245,0.0305629968643,0.0
10.2541,0.312161634512,0.982155380945,-1190.40243359,20,28399.9,0.881032,1657.7701382637024,-1.05979478359,-0.141066213927,0.0,-4625.92487913,0.07064700126647949,180.454983012,-8.60714,84.6260430781,0.21639060974121094,-0.00184333442841,-1.02541410923,0.00641132425517,-4303.56810767,-3974.90453571,5.319608449935913,243,0.691967,5.981682300567627,-26.2507,0.0343806743622,0.0
10.2473,0.321165687279,0.981970925557,-1184.65375639,20,28206.3,0.88044,1663.7863850593567,-1.07021605968,-0.142073542975,0.0,-4635.13034293,0.07141256332397461,201.723811128,-8.54462,88.6322841674,0.21746277809143066,-0.00182757596904,-1.02473032475,0.00992350932211,-4272.3116958,-3955.06266494,5.321634769439697,244,1.68392,6.011703014373779,-29.14,0.0454857349396,0.0
10.2589,0.310489544329,0.984161675395,-1200.95177391,20,28535.7,0.88181,1669.7896766662598,-1.05840194225,-0.141745076215,0.0,-4755.21588979,0.07280731201171875,203.095500642,-8.60409,83.4786735747,0.21855425834655762,-0.00178712096467,-1.02589118481,0.00649935519323,-4302.04309261,-3920.93681753,5.341031789779663,245,1.53869,5.998812198638916,-29.5735,0.0325107574463,0.0
10.2374,0.315567305601,0.957385797794,-1187.47509864,20,27928.3,0.879533,1675.84907412529,-1.06549632549,-0.142924251993,0.0,-4591.09412391,0.07097029685974121,158.247531117,-8.51912,85.3995273857,0.21616244316101074,-0.00184399883628,-1.02373945713,0.00641511147842,-4259.55980268,-4030.13037008,5.349428653717041,246,1.57458,6.053465127944946,-28.4096,0.0417568683624,0.0
10.2404,0.32214788303,0.987519017806,-1186.76028748,20,28012.0,0.879983,1681.8380286693573,-1.06440961361,-0.141372224914,0.0,-4696.46948943,0.07036447525024414,158.365104729,-8.49129,89.470316094,0.2157573699951172,-0.00183502592827,-1.02403903008,0.00999762210995,-4245.64333574,-3901.3352403,5.33657693862915,247,1.44323,5.984453439712524,-27.7867,0.0403705835342,0.0
10.2021,0.323379180033,0.938412363017,-1180.6969702,20,26960.4,0.876108,1687.8958122730255,-1.07023608685,-0.14202650122,0.0,-4494.31901476,0.07215499877929688,140.556909552,-8.4343,89.7668485406,0.2171316146850586,-0.00181898173221,-1.02021217346,0.006411915645,-4217.14913444,-3998.02222825,5.3491668701171875,248,0.695828,6.052695274353027,-27.9982,0.0500239133835,0.0
10.1793,0.33436685921,0.979872457976,-1179.09235136,20,26352.2,0.874076,1693.8611996173859,-1.06016528606,-0.140983683582,0.0,-4492.81369412,0.07411909103393555,148.656558453,-8.43225,95.7777555497,0.21955108642578125,-0.00182766452816,-1.01793110371,0.00993343349546,-4216.12695661,-3981.20847387,5.307895660400391,249,1.56752,5.960908651351929,-29.4477,0.0422341823578,0.0
10.1608,0.321554206039,0.984115083468,-1188.66707218,20,25869.6,0.871742,1699.8695330619812,-1.05439352989,-0.141354776394,0.0,-4527.99874485,0.07030534744262695,142.820754133,-8.52366,89.2099763775,0.21532535552978516,-0.00177947688989,-1.01608204842,0.00642829760909,-4261.82862711,-3952.87411851,5.316396236419678,250,1.4121,6.00290060043335,-29.1187,0.0383114814758,0.0
10.1621,0.30314432842,0.968190505255,-1187.32356941,20,25901.7,0.871801,1705.8556997776031,-1.05280017853,-0.14174080988,0.0,-4672.47441274,0.07095956802368164,182.688063869,-8.56622,79.8003426405,0.2158215045928955,-0.00180283325955,-1.01620674133,0.00644345302135,-4283.11044794,-3937.4615773,5.328171968460083,251,0.82629,5.979708194732666,-27.977,0.0365934371948,0.0
10.1396,0.326254652397,0.982240116432,-1194.98246139,20,25327.2,0.869475,1711.8744955062866,-1.04774785042,-0.141778130484,0.0,-4755.18111187,0.073944091796875,208.543366648,-8.51047,91.3357718772,0.21764087677001953,-0.00180497815877,-1.01396381855,0.00641976017505,-4255.2350163,-3917.97914524,5.319737195968628,252,1.36803,6.013175010681152,-28.4606,0.033784031868,0.0
10.1357,0.326310345508,0.986382376078,-1183.54633791,20,25226.7,0.869382,1717.859718322754,-1.04752504826,-0.14132583179,0.0,-4603.85193843,0.07237124443054199,187.048612151,-8.44648,91.5741099073,0.22280645370483398,-0.00183629390328,-1.01356565952,0.00653328327462,-4223.2393294,-3918.5922811,5.316035747528076,253,1.13681,5.980694055557251,-27.8174,0.0339593887329,0.0
10.1047,0.297990884773,0.937056813307,-1179.46363409,20,24457.2,0.865959,1723.8924281597137,-1.0524815321,-0.143070941064,0.0,-4783.55321485,0.07042813301086426,178.484201126,-8.5307,76.5589982588,0.21627044677734375,-0.00180194719132,-1.01046848297,0.00642241537571,-4265.35234871,-3930.39736822,5.342731714248657,254,0.908773,6.027462482452393,-27.8566,0.0420130491257,0.0
10.121,0.326619582064,0.981540179347,-1162.30338638,20,24860.4,0.868549,1729.8524782657623,-1.04372537136,-0.142259376118,0.0,-4511.21981204,0.07105350494384766,171.448123839,-8.39274,91.2772568068,0.21604371070861816,-0.00180569233239,-1.01210308075,0.00644801091403,-4196.36893194,-3945.14812548,5.3075926303863525,255,1.36115,5.9552085399627686,-27.8297,0.0316222906113,0.0
10.085,0.325377536943,0.958777290722,-1193.15946741,20,23979.7,0.864944,1735.8794746398926,-1.05224239826,-0.14258791118,0.0,-4624.37575555,0.07027006149291992,134.204158916,-8.48587,90.485164589,0.21649956703186035,-0.00181929658476,-1.00849664211,0.0064128045924,-4242.93599741,-4065.5949119,5.32802414894104,256,2.19477,6.022391319274902,-27.9501,0.0437457561493,0.0
10.1013,0.338940646212,0.982210841985,-1161.0902204,20,24374.7,0.866229,1741.8537995815277,-1.05560493469,-0.142785358423,0.0,-4440.30355215,0.0747232437133789,148.923002021,-8.3059,97.1649298274,0.216400146484375,-0.00182542813473,-1.01012992859,0.00989778246731,-4152.94901693,-3914.08900321,5.327563047409058,257,1.06945,5.969117641448975,-26.8591,0.0454750061035,0.0
10.0835,0.337139729252,0.987231462959,-1183.97211427,20,23944.9,0.864187,1747.8729741573334,-1.03934574127,-0.143225130964,0.0,-4400.0173154,0.07247471809387207,136.92285467,-8.44248,96.0465203979,0.22235536575317383,-0.00182155749181,-1.00835061073,0.00655059562996,-4221.23936546,-3961.96939404,5.317795991897583,258,2.43132,6.013576030731201,-28.143,0.0309951305389,0.0
10.0555,0.345417278116,0.982556697812,-1173.04446688,20,23282.4,0.861371,1753.869387626648,-1.04216134548,-0.142769285764,0.0,-4498.94261825,0.07422137260437012,166.149216442,-8.36504,100.421427892,0.21906757354736328,-0.00180513656757,-1.00554525852,0.00657578418031,-4182.52046066,-3943.85513502,5.333719730377197,259,1.38037,5.99187159538269,-29.5372,0.0366160869598,0.0
10.0493,0.337663028517,0.981007849555,-1177.73556565,20,23140.4,0.860716,1759.8766977787018,-1.03767442703,-0.141729006972,0.0,-4493.95440423,0.0717916488647461,156.085818111,-8.39124,97.0672481365,0.21752047538757324,-0.00179952527232,-1.00493335724,0.00646838545799,-4195.6200576,-3925.5823462,5.311386585235596,260,1.89527,6.002753019332886,-28.383,0.0327410697937,0.0
10.0219,0.327718108797,0.925798213984,-1175.80493428,20,22515.1,0.857689,1765.8354732990265,-1.04837143421,-0.142513345711,0.0,-4463.4856481,0.07076191902160645,139.152873205,-8.39898,91.6912562068,0.21376347541809082,-0.001822250673,-1.00219452381,0.00992775242776,-4199.48947725,-3903.98877877,5.313039064407349,261,2.89363,5.954142093658447,-29.8013,0.0461769104004,0.0
9.98936,0.347377165797,0.9821490397,-1164.7403315,20,21793.2,0.854582,1771.8739705085754,-1.0306032896,-0.14100438356,0.0,-4526.13945985,0.07185769081115723,154.486518653,-8.40993,102.288857159,0.2246110439300537,-0.00179506791821,-0.998935818672,0.00646341405809,-4204.96419997,-3904.20949601,5.337992429733276,262,1.50293,6.033436059951782,-28.8062,0.031667470932,0.0
9.95595,0.36331213735,0.98488400882,-1152.1625892,20,21077.2,0.851008,1777.8114876747131,-1.02747368813,-0.140536443693,0.0,-4406.976218,0.07163357734680176,157.672281805,-8.17351,110.49754309,0.21364521980285645,-0.00178060747569,-0.99559533596,0.0064541939646,-4086.75675341,-3824.2929175,5.287189722061157,263,1.21962,5.9329822063446045,-28.7709,0.0318783521652,0.0
