AvgRewardFwd,AverageReturn,AvgRewardContact,NumTrajs,LossAfter,ExplainedVariance,ProcessExecTime,PolicyExecTime,ItrTime,dLoss,Time,AveragePolicyStd,AverageDiscountedReturn,MeanKL,Entropy,LossBefore,StdReturn,AvgRewardCtrl,MinReturn,Iteration,EnvExecTime,MeanKLBefore,Perplexity,AvgRewardFlipped,MaxReturn
1.78504053211,841.667082122,-0.00119500903049,40,-0.518952548504,0.531695042525,0.16488361358642578,0.3009157180786133,12.351892948150635,0.0394184589386,10799.564076185226,0.442408,150.909883932,0.00996772758663,4.79534,-0.479534089565,167.296905075,-0.100511358832,107.120692803,829,10.853128671646118,0.0,120.946,0.0,957.504837531
1.85978560779,879.176730205,-0.00117383598559,40,-0.498254597187,0.931870669395,0.16362452507019043,0.2974684238433838,12.436200380325317,0.0186385810375,10812.00426197052,0.44245,153.215322498,0.006416936405,4.79616,-0.47961601615,43.0453015925,-0.10025831139,785.239984081,830,10.830605030059814,0.0,121.045,0.0,955.773356487
1.84408316412,871.094588555,-0.00119360216897,40,-0.508198857307,0.903988418761,0.17290616035461426,0.3021233081817627,12.328462362289429,0.0293619334698,10824.336711883545,0.442033,150.6252916,0.00994044728577,4.78837,-0.478836923838,53.2327743594,-0.10070038484,697.355538425,831,10.833935976028442,0.0,120.105,0.0,1007.39312945
1.85427206611,876.396402435,-0.0011818007979,40,-0.52764081955,0.837178592564,0.1681675910949707,0.305178165435791,12.392821788787842,0.0475677847862,10836.733736753464,0.442771,152.29918972,0.00992258451879,4.80073,-0.480073034763,44.3984902789,-0.100297460438,736.506873943,832,10.826671600341797,0.0,121.599,0.0,957.265335755
1.7241494516,810.647549732,-0.00122499315082,40,-0.500686943531,0.594374329815,0.2618401050567627,0.4726979732513428,14.747550249099731,0.0211841166019,10851.485321044922,0.442427,145.884370328,0.00640100380406,4.79503,-0.479502826929,180.101322149,-0.101629358989,132.292786075,833,12.938719749450684,0.0,120.908,0.0,976.948714659
1.84988203034,873.928704322,-0.0011955025346,40,-0.495213866234,0.922070923725,0.17377042770385742,0.42031216621398926,13.698100566864014,0.0171984732151,10865.18741774559,0.441639,152.243800961,0.00642717722803,4.78015,-0.478015393019,36.7657767535,-0.100829119162,787.490396589,834,11.966078519821167,0.0,119.122,0.0,948.560003687
1.72787560563,812.85472785,-0.00122077959236,40,-0.50498509407,0.493399538211,0.17972350120544434,0.3596017360687256,13.087554693222046,0.0281993150711,10878.278864860535,0.440941,145.156768596,0.00640936056152,4.76786,-0.476785778999,144.388347993,-0.100945370334,144.603841514,835,11.453870296478271,0.0,117.667,0.0,939.124223612
1.77923665385,838.696818885,-0.00121590402341,40,-0.5114544034,0.821998975423,0.17724061012268066,0.36199021339416504,13.288442134857178,0.0357193350792,10891.573591470718,0.440386,148.414049868,0.00999361742288,4.75735,-0.475735068321,128.50354644,-0.100627112059,215.772038359,836,11.637907981872559,0.0,116.437,0.0,946.817371095
1.81252386878,855.67679491,-0.00119526668927,40,-0.5012139678,0.869826804555,0.22043275833129883,0.3636288642883301,13.933171272277832,0.0257785618305,10905.510909795761,0.440192,150.308996164,0.00999623537064,4.75435,-0.47543540597,80.5915687534,-0.0999750122753,416.254075901,837,12.218548059463501,0.0,116.089,0.0,942.465977158
1.85150965634,875.114825,-0.00119598954259,40,-0.495573729277,0.932156612342,0.16625142097473145,0.3192167282104492,12.703283309936523,0.0214259624481,10918.218306064606,0.439474,148.825201896,0.00999577436596,4.74148,-0.474147766829,43.4385919243,-0.100084016802,766.809118628,838,11.12798261642456,0.0,114.603,0.0,941.772844845
1.78762001229,842.385694034,-0.00120851661949,40,-0.501139938831,-1.38173802107,0.24241280555725098,0.36690783500671387,13.275678396224976,0.0289680063725,10931.498387336731,0.438376,150.092892278,0.00999278761446,4.72172,-0.472171932459,169.873275146,-0.101640107606,90.1337527123,839,11.584719181060791,0.0,112.361,0.0,966.636527265
1.74082557265,819.322508028,-0.00119740664986,40,-0.492636829615,0.71785085693,0.17192363739013672,0.3277463912963867,13.205236434936523,0.0203945338726,10944.70775771141,0.438423,147.367189218,0.00644258642569,4.72242,-0.472242295742,167.193589645,-0.100983149947,100.131339055,840,11.472960472106934,0.0,112.44,0.0,956.954193535
1.82121860688,859.990270555,-0.00119607554489,40,-0.493709564209,0.86287266151,0.19717669486999512,0.3909449577331543,13.404662132263184,0.0237624943256,10958.116428852081,0.43715,151.333641815,0.0099679576233,4.69947,-0.469947069883,63.2223800279,-0.10004199022,616.013189555,841,11.762617826461792,0.0,109.889,0.0,953.533565353
1.84038550794,869.120326974,-0.00118007165504,40,-0.491917520761,0.825919790525,0.17181873321533203,0.3235177993774414,12.710710763931274,0.022488951683,10970.831332206726,0.436844,151.382918969,0.0064002731815,4.69429,-0.469428569078,129.192835253,-0.10096478234,100.258613908,842,11.118764400482178,0.0,109.321,0.0,986.234002103
1.78888181883,843.520589808,-0.00119969660889,40,-0.487616539001,0.871055238376,0.22054719924926758,0.38574862480163574,13.278633832931519,0.0188532471657,10984.113890171051,0.43646,147.044817926,0.00642408011481,4.68763,-0.468763291836,116.072393174,-0.100640942603,216.120057731,843,11.496801853179932,0.0,108.596,0.0,958.614917195
1.78054237101,839.644217642,-0.00119466651336,40,-0.494088560343,0.728092910926,0.18264389038085938,0.36872386932373047,13.412703514099121,0.0263204872608,10997.530571222305,0.436035,149.156817652,0.00999785959721,4.67768,-0.467768073082,176.440823965,-0.100059269212,-18.6855200288,844,11.744028568267822,0.0,107.52,0.0,969.011394419
1.84808461087,873.204284062,-0.00118984712794,40,-0.483921766281,0.92235512957,0.16677093505859375,0.3376011848449707,12.716230869293213,0.0167788863182,11010.250740289688,0.435688,152.692251579,0.00643646158278,4.67143,-0.467142879963,35.2644129735,-0.100486195623,793.153223858,845,11.103144645690918,0.0,106.85,0.0,941.665203868
1.77582627936,837.315523054,-0.00119308173665,40,-0.487927943468,0.601630155815,0.17945313453674316,0.3210268020629883,13.004117250442505,0.0229321420193,11023.258891582489,0.434507,148.792471042,0.00644359458238,4.64996,-0.464995801449,134.244265717,-0.100002151513,138.060339291,846,11.212578296661377,0.0,104.581,0.0,946.919302909
1.80035168533,849.408964415,-0.00119258104038,40,-0.490196883678,0.704256977422,0.16967105865478516,0.31116557121276855,12.59826374053955,0.0258138775826,11035.861073255539,0.434202,152.167208002,0.00646048225462,4.64383,-0.464383006096,168.623796761,-0.100341175464,28.6090178121,847,11.033150911331177,0.0,103.942,0.0,988.680128094
1.82226626008,860.601914868,-0.00118389265803,40,-0.484828263521,0.857871743768,0.18492960929870605,0.30371642112731934,12.531879186630249,0.0215289592743,11048.397030115128,0.433642,152.69777324,0.00642834929749,4.63299,-0.463299304247,83.4614663557,-0.0998785376813,420.17136604,848,10.878505229949951,0.0,102.821,0.0,948.941144825
