GCLAverageExpertLogPtau,Entropy,GCLMedianExpertLogQtau,GCLMedianLogQtau,AvgRewardCtrl,AvgRewardContact,GCLAverageEnergy,ProcessExecTime,PolicyExecTime,AveragePolicyStd,GCLAverageExpertEnergy,GCLLogZ,ExplainedVariance,Iteration,ItrTime,MinReturn,IRLLoss,MeanKLBefore,NumTrajs,LossBefore,EnvExecTime,Perplexity,IRLRewardMin,GCLAverageLogPtau,AverageReturn,AvgRewardFlipped,IRLRewardMax,IRLRewardMean,Time,OriginalTaskAverageReturn,GCLAverageLogQtau,AvgRewardFwd,StdReturn,GCLDiscrimLoss,dLoss,GCLAverageExpertLogQtau,AverageDiscountedReturn,MaxReturn,LossAfter,GCLAverageDtau,GCLAverageExpertDtau,MeanKL
-9.12864,10.7909,-11.3329,-10.5104,-0.10783668195,-0.00194010514162,18.3135,0.10764193534851074,0.30310678482055664,0.93488,5.47269,0.171841,0.972845563433,152,8.464977502822876,-9686.59204769,0.174424,0.0,20,-1.0790886879,6.326265096664429,48576.2,-34.6571,-18.4853,-8874.87083922,0.0,-1.24455,-17.7497,1304.1715540885925,144.081703416,-10.8312,0.397940193923,295.529262096,0.174424,0.0583091974258,-12.0079,-1750.99651222,-8418.71911967,-1.13739788532,0.0595017,0.925548,0.00987135339528
-9.22007,10.7832,-11.3725,-10.5002,-0.108512159053,-0.00192243380466,18.2804,0.1267411708831787,0.29612112045288086,0.934007,5.50479,0.126403,0.975960375249,153,8.301883220672607,-9365.49569893,0.184359,0.0,20,-1.07832217216,6.210482358932495,48205.1,-34.7637,-18.4068,-8741.27226044,0.0,-2.66579,-17.4825,1312.479674577713,155.119195039,-10.8314,0.420672982936,252.240786177,0.184359,0.0448435544968,-12.0597,-1721.19905377,-8292.37868118,-1.12316572666,0.059175,0.929135,0.00643503805622
-8.8254,10.7832,-11.3955,-10.5354,-0.108398639506,-0.0018927000686,17.54,0.14347314834594727,0.29615330696105957,0.933993,5.09299,0.202636,0.965873819467,154,8.289721250534058,-9032.6982255,0.174061,0.0,20,-1.07831645012,6.134368419647217,48202.3,-34.3327,-17.7427,-8486.97250056,0.0,-3.01818,-16.9739,1320.7764203548431,154.670127297,-10.8531,0.419631594169,284.809557238,0.174061,0.0572053194046,-12.0694,-1692.30208785,-8045.79598689,-1.13552176952,0.0940634,0.940571,0.00992315635085
-9.40121,10.7687,-11.4179,-10.5034,-0.108842909734,-0.00184605802141,17.9672,0.16829967498779297,0.2822701930999756,0.932244,5.60317,0.32123,0.960088926437,155,8.482384204864502,-9012.53937626,0.228708,0.0,20,-1.07686543465,6.133070230484009,47508.1,-35.8567,-18.2884,-8482.67006892,0.0,-0.329242,-16.9653,1329.2650780677795,176.424055752,-10.837,0.463537079258,494.360682459,0.228708,0.0573749542236,-12.0979,-1709.9121291,-6586.96634728,-1.13424038887,0.0800635,0.929128,0.0099830199033
-9.18652,10.7665,-11.4584,-10.5204,-0.110838674175,-0.00188581935535,17.9406,0.15386533737182617,0.28957676887512207,0.931989,5.41162,0.299784,0.956403025145,156,8.531707525253296,-9311.56786346,0.158235,0.0,20,-1.07665228844,6.260002136230469,47406.9,-35.5978,-18.2404,-8625.10635806,0.0,-3.6612,-17.2502,1337.8039603233337,171.698950501,-10.8632,0.456122394532,307.925251568,0.158235,0.0511844158173,-12.1341,-1688.34403822,-8094.01020718,-1.12783670425,0.0786884,0.934118,0.00641057966277
-9.0379,10.7725,-11.4583,-10.4958,-0.110503828087,-0.00181928174471,17.2168,0.1271378993988037,0.28391528129577637,0.932737,5.2995,0.432037,0.97461745767,157,8.391481399536133,-8987.51254559,0.174417,0.0,20,-1.07725191116,6.148497104644775,47692.1,-32.9222,-17.6488,-8409.69639575,0.0,-2.76091,-16.8194,1346.201898097992,189.018191639,-10.8053,0.49035949311,244.245052334,0.174417,0.0580242872238,-12.1482,-1679.295992,-8025.90950298,-1.13527619839,0.086047,0.937862,0.00994203519076
-9.55978,10.7684,-11.4798,-10.5093,-0.110505921001,-0.00187936922474,17.9606,0.12603306770324707,0.2801392078399658,0.932237,5.78214,0.263258,0.965202443673,158,8.474518537521362,-9368.84647751,0.215558,0.0,20,-1.07684481144,6.042306900024414,47498.3,-31.955,-18.2239,-8760.11402893,0.0,-3.46935,-17.5202,1354.688562631607,162.184252914,-10.831,0.436753796053,314.238206193,0.215558,0.0602391958237,-12.1681,-1736.99990359,-8123.29487324,-1.13708400726,0.066407,0.926282,0.00996384583414
-9.47333,10.7697,-11.5129,-10.4744,-0.110872672426,-0.0018112091052,17.3004,0.11513376235961914,0.2793409824371338,0.932386,5.58117,0.512073,0.956557071289,159,8.526111841201782,-9470.62597752,0.164511,0.0,20,-1.07697081566,6.120675563812256,47558.3,-33.0549,-17.8124,-8466.25774642,0.0,-3.61444,-16.9325,1363.2245285511017,191.278924465,-10.8011,0.495241730462,402.690199557,0.164511,0.0616960525513,-12.1956,-1696.24469343,-7365.70299554,-1.13866686821,0.0831986,0.928468,0.00991150643677
-10.3504,10.7686,-11.5122,-10.4837,-0.110509731209,-0.00181705338859,18.015,0.10774493217468262,0.2890150547027588,0.932245,6.20801,0.831877,0.972968194516,160,8.407066345214844,-9331.989223,0.199533,0.0,20,-1.07685554028,6.056506872177124,47503.4,-32.5248,-18.8469,-8807.78096464,0.0,-3.69853,-17.6156,1371.6378648281097,199.180443775,-10.8084,0.510687672146,272.396015747,0.199533,0.0435267686844,-12.18,-1740.24109611,-8183.61682081,-1.12038230896,0.0634782,0.910613,0.00645582517609
-10.3804,10.7586,-11.5267,-10.4678,-0.111048799637,-0.00184035777968,18.0541,0.11609721183776855,0.27785301208496094,0.931087,6.18335,0.800419,0.970865265356,161,8.358461141586304,-9496.27646637,0.189152,0.0,20,-1.07585942745,5.990175485610962,47032.6,-33.2657,-18.8545,-8815.15762957,0.0,-3.61283,-17.6303,1380.0028865337372,195.299022823,-10.7877,0.503487203062,341.266678086,0.189152,0.0461037158966,-12.2102,-1753.04744306,-8192.03673267,-1.12196314335,0.0609329,0.904832,0.00644348468632
-9.35843,10.755,-11.5142,-10.5355,-0.112778935638,-0.00178262071008,17.9694,0.12418627738952637,0.2791757583618164,0.930689,5.28115,0.559602,0.906725887457,162,8.52627968788147,-9010.91002965,0.240294,0.0,20,-1.07549905777,6.1069605350494385,46863.3,-32.1876,-18.529,-8471.54592659,0.0,1.34492,-16.9431,1388.5353899002075,188.07022067,-10.8679,0.490701997687,460.223184505,0.240294,0.0542534589767,-12.2026,-1705.55832471,-6846.77366233,-1.12975251675,0.0737891,0.933514,0.00647362973541
-8.7964,10.7562,-11.4827,-10.4825,-0.111809985697,-0.00181057169728,17.3937,0.15416812896728516,0.2854621410369873,0.930834,4.86742,0.524342,0.936427601496,163,8.493503093719482,-8959.33775806,0.190786,0.0,20,-1.07562077045,6.280454635620117,46920.5,-32.1933,-17.918,-8301.09382058,0.0,-1.0487,-16.6022,1397.0351448059082,182.176271129,-10.8143,0.477973099651,455.584663555,0.190786,0.0454910993576,-12.1639,-1654.25281564,-7129.51224458,-1.12111186981,0.0842071,0.942693,0.00641753990203
-9.23741,10.7541,-11.4781,-10.4967,-0.111331298899,-0.00178296705,17.903,0.14718127250671387,0.31621456146240234,0.930556,5.29593,0.493341,0.958396076297,164,8.353307723999023,-8907.61961365,0.174545,0.0,20,-1.07541382313,6.193709135055542,46823.3,-35.04,-18.3963,-8382.81451323,0.0,-2.29855,-16.7656,1405.3949778079987,215.621815167,-10.8161,0.544357896283,379.927686117,0.174545,0.0586125850677,-12.1604,-1681.45273406,-7298.963413,-1.1340264082,0.0697935,0.9298,0.00999409984797
-8.93017,10.7477,-11.4546,-10.4968,-0.112614282826,-0.00181429145624,17.3075,0.14144492149353027,0.29156947135925293,0.929842,5.05994,0.583814,0.961338101564,165,8.410154342651367,-8940.51304007,0.174808,0.0,20,-1.07477378845,6.20014762878418,46524.6,-32.9566,-17.8913,-8330.70302192,0.0,-1.41547,-16.6614,1413.8122045993805,206.81179427,-10.8021,0.528052162823,371.691992918,0.174808,0.045959353447,-12.1536,-1678.59689884,-7609.74571729,-1.1207331419,0.0854656,0.935256,0.00641744863242
-8.73164,10.7469,-11.4672,-10.4984,-0.113327745218,-0.00175581232827,17.1749,0.13520121574401855,0.2824099063873291,0.929736,4.92101,0.659745,0.971493187937,166,8.409402132034302,-8758.25044775,0.190283,0.0,20,-1.07468509674,6.051271677017212,46483.5,-33.7985,-17.8346,-8169.52556537,0.0,-2.78078,-16.3391,1422.2327454090118,228.785196449,-10.8158,0.572653950444,278.285892534,0.190283,0.0577725172043,-12.1678,-1639.63076833,-7834.85835457,-1.13245761395,0.093459,0.938782,0.00997296907008
-9.935,10.747,-11.5104,-10.4513,-0.113408513276,-0.00177034652299,17.9992,0.1450648307800293,0.3099091053009033,0.929747,6.05801,0.665653,0.847008983155,167,8.591113805770874,-9753.36042356,0.179024,0.0,20,-1.07469582558,6.312779664993286,46488.2,-35.653,-18.6648,-8637.1934328,0.0,-2.88392,-17.2744,1430.8309104442596,175.525194913,-10.7872,0.466229249625,619.903376867,0.179024,0.0581793785095,-12.2032,-1740.83859609,-6820.77314544,-1.13287520409,0.0715194,0.90997,0.00996456015855
-9.63858,10.7476,-11.5238,-10.4603,-0.114237643613,-0.00173586564752,17.7498,0.14078545570373535,0.304978609085083,0.929823,5.60741,0.848846,0.971843690255,168,8.309913635253906,-9121.19912672,0.154515,0.0,20,-1.07475709915,6.000364542007446,46516.9,-34.5243,-18.5986,-8654.57589899,0.0,-1.46497,-17.3092,1439.1469604969025,214.02138588,-10.7941,0.54401628102,270.876309405,0.154515,0.0594300031662,-12.2088,-1707.34097838,-8140.95248556,-1.13418710232,0.0721443,0.923206,0.00994201470166
-9.38824,10.751,-11.4981,-10.4528,-0.114448269086,-0.00174823880955,17.7397,0.15502691268920898,0.29420995712280273,0.930205,5.30635,0.94548,0.971575029148,169,8.243911743164062,-9353.20112419,0.17844,0.0,20,-1.07510197163,6.153830289840698,46677.6,-36.1866,-18.6852,-8508.61325612,0.0,-4.07383,-17.0172,1447.4052331447601,219.133595793,-10.783,0.554463699481,257.749373718,0.17844,0.0455576181412,-12.1896,-1710.32220328,-8184.07922411,-1.12065958977,0.0718059,0.930109,0.0064291395247
-9.37155,10.7493,-11.4881,-10.4779,-0.114261354747,-0.00175362452194,17.9274,0.14608049392700195,0.32721638679504395,0.930009,5.35354,0.769441,0.96494718351,170,8.369405269622803,-9160.56090117,0.201624,0.0,20,-1.07493364811,6.1589789390563965,46599.0,-35.122,-18.6968,-8482.88362349,0.0,-1.52873,-16.9658,1455.7882549762726,224.749993315,-10.8054,0.5655149659,343.673585476,0.201624,0.0449503660202,-12.1977,-1712.37911636,-7603.9852519,-1.11988401413,0.0732304,0.928606,0.00650850357488
-9.39846,10.7482,-11.4757,-10.4889,-0.115978575764,-0.00175074773775,17.7876,0.17234110832214355,0.2971329689025879,0.92987,5.41905,0.826455,0.972924314696,171,8.474881172180176,-9035.23689175,0.155374,0.0,20,-1.07482290268,6.2040650844573975,46547.6,-35.8371,-18.614,-8517.35954158,0.0,-1.23347,-17.0347,1464.2708132266998,237.530003421,-10.8266,0.592789330344,294.635045141,0.155374,0.0457093715668,-12.2019,-1723.63633596,-7911.87013721,-1.12053227425,0.0745544,0.921847,0.00642429525033
-9.58927,10.7483,-11.4718,-10.4479,-0.114852117184,-0.00171610092458,18.0312,0.15755295753479004,0.29100775718688965,0.929902,5.51836,0.978312,0.963902289153,172,8.310908794403076,-9792.29050589,0.155973,0.0,20,-1.07483398914,6.136459827423096,46552.6,-35.4735,-19.0095,-8644.20720894,0.0,0.621382,-17.2884,1472.5936570167542,228.868775245,-10.7727,0.574305768598,415.99278941,0.155973,0.0554288625717,-12.2106,-1703.41529879,-8046.06450891,-1.13026285172,0.0660986,0.919509,0.00996008142829
-9.51238,10.7433,-11.4483,-10.452,-0.117476662177,-0.00169654575335,17.6203,0.10384464263916016,0.3399996757507324,0.929291,5.30528,1.12168,0.795259723274,173,8.39832615852356,-9623.84461784,0.224807,0.0,20,-1.07433009148,6.443583726882935,46318.8,-34.8479,-18.742,-8425.38272005,0.0,0.13689,-16.8508,1481.0035955905914,225.004301575,-10.7801,0.569181811081,428.042576967,0.224807,0.0640858411789,-12.1777,-1709.7605588,-7594.88974798,-1.13841593266,0.0828631,0.92829,0.00997681543231
-9.23433,10.7461,-11.424,-10.4678,-0.116417117618,-0.00169805154085,17.4422,0.1517801284790039,0.35272789001464844,0.929627,5.01349,1.10723,0.959892630454,174,8.275120258331299,-8881.83255672,0.156031,0.0,20,-1.07460737228,6.284605979919434,46447.5,-37.997,-18.5494,-8353.77067927,0.0,0.156198,-16.7075,1489.2850992679596,225.036335429,-10.7894,0.568187840017,359.578290183,0.156031,0.0467751026154,-12.1463,-1655.23361222,-7464.48865962,-1.1213824749,0.0873306,0.934381,0.00642302865162
-9.28837,10.7447,-11.4135,-10.4987,-0.116705470687,-0.00172276004189,17.7787,0.09338927268981934,0.32127809524536133,0.929455,5.01538,0.955001,0.923226204774,175,8.35662317276001,-8928.460253,0.212265,0.0,20,-1.07447183132,6.4623541831970215,46384.4,-32.1011,-18.7337,-8338.93713367,0.0,0.66735,-16.6779,1497.6552295684814,224.39279885,-10.8175,0.56721382843,321.340145667,0.212265,0.066330909729,-12.133,-1693.17395406,-7820.9295454,-1.14080274105,0.0806961,0.933214,0.00996347330511
-9.22244,10.7411,-11.4077,-10.4142,-0.116427831359,-0.00170454248797,16.879,0.10091376304626465,0.3078920841217041,0.929011,4.77237,1.26843,0.958219412317,176,8.406623840332031,-8638.18737984,0.236945,0.0,20,-1.07411253452,6.554192304611206,46217.8,-32.2015,-18.1474,-8025.64758223,0.0,-1.04667,-16.0513,1506.069347858429,256.355123734,-10.7705,0.630842621315,269.493839949,0.236945,0.0569444894791,-12.141,-1609.45212425,-7436.28608608,-1.131057024,0.102884,0.937962,0.00991400424391
-10.3674,10.7355,-11.3864,-10.4576,-0.11817807051,-0.00169362235615,17.5425,0.09479069709777832,0.34691429138183594,0.928381,5.88615,1.28035,0.947513342259,177,8.381335973739624,-8969.30862927,0.252372,0.0,20,-1.07354903221,6.462197780609131,45958.3,-35.012,-18.8228,-8362.35762113,0.0,-1.80764,-16.7247,1514.4592261314392,223.514576297,-10.7828,0.566900845459,422.342447587,0.252372,0.0474121570587,-12.1459,-1692.91260641,-7107.24581814,-1.12096118927,0.0846626,0.913351,0.00642412947491
-10.3495,10.7323,-11.3901,-10.4834,-0.118462757259,-0.00170727401659,17.4646,0.095550537109375,0.3242464065551758,0.92803,5.81519,1.24472,0.963820072416,178,8.287757158279419,-8603.71763086,0.162273,0.0,20,-1.07322895527,6.409245491027832,45811.3,-31.6333,-18.7094,-8296.82933182,0.0,-2.84885,-16.5937,1522.7532386779785,234.804634787,-10.8122,0.589779300849,254.708364609,0.162273,0.059440612793,-12.1387,-1659.640647,-7424.78979111,-1.13266956806,0.0818474,0.919352,0.00996179785579
-10.677,10.7351,-11.3755,-10.4519,-0.117847450867,-0.00165267772225,17.4553,0.09507369995117188,0.3220376968383789,0.92829,6.00084,1.35455,0.964100678919,179,8.319337129592896,-9134.94112897,0.176546,0.0,20,-1.07351052761,6.434625625610352,45940.7,-35.2717,-18.8098,-8371.9658867,0.0,-2.63088,-16.7439,1531.078873872757,255.210398339,-10.7893,0.629920925268,341.313443576,0.176546,0.0447080135345,-12.1395,-1649.81522913,-7781.53674412,-1.11821854115,0.0824529,0.913891,0.00645435508341
-9.81809,10.7349,-11.3652,-10.4664,-0.119010203347,-0.00167218083698,17.0576,0.09268736839294434,0.33240246772766113,0.928269,5.13512,1.20334,0.920414549872,180,8.378423929214478,-8615.07448244,0.175501,0.0,20,-1.07348680496,6.516781568527222,45929.6,-33.1928,-18.2609,-7829.85449169,0.0,-1.73384,-15.6597,1539.4636685848236,256.929560709,-10.8031,0.634541505602,399.77315603,0.175501,0.0473083257675,-12.1341,-1583.0861596,-6776.2378149,-1.12079513073,0.100761,0.93592,0.00643899245188
-10.2303,10.7288,-11.3687,-10.4606,-0.119504718375,-0.00167255644996,17.1442,0.09813094139099121,0.3122384548187256,0.92755,5.70583,1.24372,0.960312173598,181,8.233242988586426,-8802.01023626,0.199562,0.0,20,-1.07287716866,6.400839805603027,45650.3,-32.8487,-18.3879,-8287.35436291,0.0,-1.43657,-16.5747,1547.7099401950836,239.74359084,-10.7777,0.600664456505,306.326465978,0.199562,0.0560443401337,-12.1576,-1642.45068113,-7429.20835114,-1.12892150879,0.0889492,0.922807,0.0099832508713
-10.2328,10.7286,-11.3696,-10.4371,-0.120726152994,-0.00163173443453,17.1934,0.10163092613220215,0.32346034049987793,0.927584,5.93007,1.02539,0.939089064368,182,8.4036545753479,-8821.79803658,0.256846,0.0,20,-1.07285571098,6.501308441162109,45641.0,-34.1407,-18.2188,-8114.98320392,0.0,-1.69232,-16.23,1556.12029671669,241.027623503,-10.7561,0.604413134434,383.452980674,0.256846,0.0512542724609,-12.1618,-1635.76800723,-7016.81554031,-1.12410998344,0.0859692,0.913508,0.00641780393198
-9.78473,10.7285,-11.3716,-10.4668,-0.120779641269,-0.00162988973187,17.023,0.10197615623474121,0.3312854766845703,0.92756,5.45158,1.05518,0.968650850146,183,8.357039213180542,-8590.14985728,0.21049,0.0,20,-1.07284867764,6.466171741485596,45637.5,-33.5999,-18.0781,-8045.4665104,0.0,-1.9007,-16.0909,1564.4836428165436,253.752953575,-10.7891,0.629915438152,306.004272144,0.21049,0.0552591085434,-12.1579,-1592.03476908,-7560.56025743,-1.12810778618,0.0946092,0.924059,0.00993232056499
-10.4803,10.7263,-11.4218,-10.4568,-0.121658659167,-0.00158053869432,17.2844,0.10112261772155762,0.3378148078918457,0.927371,5.82111,1.38334,0.945346083935,184,8.316229820251465,-8842.80797863,0.189999,0.0,20,-1.0726300478,6.404923915863037,45537.9,-32.0059,-18.6678,-8106.44990864,0.0,-1.49632,-16.2129,1572.8067164421082,268.586787047,-10.7903,0.660412771955,402.982220315,0.189999,0.0499515533447,-12.2039,-1639.97631642,-7128.11013579,-1.12258160114,0.0862855,0.916755,0.00646159378812
-10.6817,10.7265,-11.4061,-10.4857,-0.120895057108,-0.00163417434424,17.5184,0.09309053421020508,0.31655001640319824,0.927409,6.05811,1.26585,0.955861618641,185,8.20400357246399,-8778.06990385,0.274472,0.0,20,-1.07264530659,6.365135908126831,45545.0,-33.3604,-18.7842,-8228.15519472,0.0,-1.73437,-16.4563,1581.016981601715,292.341602728,-10.7975,0.707212436907,289.273685063,0.274472,0.0443335771561,-12.1837,-1632.59887772,-7589.59322381,-1.11697888374,0.0794118,0.913267,0.00646168272942
-10.1896,10.7239,-11.3923,-10.4788,-0.120320199256,-0.0016402493938,16.8599,0.09371280670166016,0.3143773078918457,0.927127,5.59148,1.29312,0.964490223273,186,8.286355257034302,-8888.64988184,0.21209,0.0,20,-1.07238566875,6.39155387878418,45426.9,-34.133,-18.153,-8088.526564,0.0,-3.62505,-16.1771,1589.3095898628235,248.950159919,-10.7929,0.619860768488,391.684655815,0.21209,0.0585719347,-12.1538,-1608.70747059,-7146.8624711,-1.13095760345,0.0986508,0.927338,0.0099382661283
-11.0322,10.7208,-11.4231,-10.4047,-0.121470631986,-0.00160367170365,17.1556,0.09746170043945312,0.33165812492370605,0.926796,6.30187,1.53073,0.970443403154,187,8.234358549118042,-8662.51692629,0.25438,0.0,20,-1.07207715511,6.388593673706055,45286.8,-34.6574,-18.6864,-8214.4057467,0.0,-3.75851,-16.4288,1597.550161600113,282.417496365,-10.7306,0.687909296419,417.348533039,0.25438,0.0566457509995,-12.1818,-1656.14862304,-6745.89069223,-1.12872290611,0.0858384,0.900695,0.0099484436214
-10.8554,10.7056,-11.4603,-10.3816,-0.121756423358,-0.00158291560959,16.8193,0.09190607070922852,0.33069705963134766,0.925079,6.04695,1.61012,0.97152433196,188,8.306865453720093,-8593.59422302,0.276702,0.0,20,-1.07056391239,6.379367351531982,44606.6,-34.1614,-18.4294,-8173.53832284,0.0,-0.617062,-16.3471,1605.863492012024,291.838710869,-10.7195,0.707016760706,238.762812256,0.276702,0.0440491437912,-12.2286,-1639.96564949,-7748.24426007,-1.11461305618,0.0920905,0.910539,0.0064214989543
-10.3929,10.6987,-11.422,-10.4476,-0.122697325762,-0.00160108862323,16.6801,0.0995168685913086,0.3493976593017578,0.924242,5.53173,1.62807,0.938987751278,189,8.26978611946106,-8617.33551407,0.174349,0.0,20,-1.06987130642,6.380732297897339,44298.7,-32.8452,-18.3082,-8019.31553274,0.0,-0.947901,-16.0386,1614.1395015716553,267.283498195,-10.7769,0.658865410776,329.10689817,0.174349,0.0557595491409,-12.1803,-1593.44120112,-7515.74463129,-1.12563085556,0.103006,0.925905,0.00998590048403
-11.5661,10.7017,-11.5074,-10.3601,-0.121923331828,-0.00159745916399,17.4695,0.09110522270202637,0.33933520317077637,0.924543,6.71348,1.7938,0.963671011079,190,8.20779800415039,-9106.35500908,0.212346,0.0,20,-1.07017087936,6.310826778411865,44431.6,-32.964,-19.2633,-8543.38720654,0.0,-1.80259,-17.0868,1622.3604526519775,292.039157354,-10.704,0.707599105701,318.517790586,0.212346,0.0431244373322,-12.2597,-1718.30301447,-7885.87554884,-1.1132953167,0.0711283,0.884145,0.00640086457133
-10.2535,10.692,-11.522,-10.3625,-0.122328984519,-0.00158925885381,16.5707,0.10096001625061035,0.3288428783416748,0.923391,5.43913,1.7572,0.954967681626,191,8.331393241882324,-8774.36954117,0.211254,0.0,20,-1.06920278072,6.42139744758606,44003.9,-34.2209,-18.3279,-8022.18774626,0.0,1.02088,-16.0444,1630.705099105835,289.629975361,-10.7174,0.703178194094,311.553392379,0.211254,0.0458254814148,-12.276,-1618.63775372,-7406.98451161,-1.11502826214,0.107876,0.923969,0.00644138781354
-10.2937,10.6819,-11.5371,-10.4159,-0.122743825741,-0.00158981722228,16.7806,0.10032176971435547,0.32593703269958496,0.922216,5.6929,1.58594,0.0787249354127,192,8.341099262237549,-8881.86156797,0.221043,0.0,20,-1.06819498539,6.445562839508057,43562.3,-33.922,-18.3665,-8137.15664338,0.0,-1.46555,-16.2743,1639.05277967453,279.162208789,-10.7404,0.68265806054,431.311159732,0.221043,0.0552345514297,-12.2946,-1646.80261921,-7156.7776351,-1.12342953682,0.106582,0.91264,0.00999647937715
-10.5214,10.6779,-11.548,-10.392,-0.122779646855,-0.00158224283897,17.5447,0.09330272674560547,0.30156636238098145,0.921816,5.89396,1.49346,0.971989420075,193,8.218882322311401,-8976.00035954,0.192107,0.0,20,-1.06778609753,6.375111103057861,43384.5,-35.0563,-19.0381,-8440.89545829,0.0,-1.63002,-16.8818,1647.2780389785767,274.301513072,-10.7361,0.672964915838,308.82998274,0.192107,0.0542223453522,-12.32,-1689.96803937,-7742.16197729,-1.12200844288,0.0707723,0.907261,0.00998613703996
-10.7616,10.6734,-11.5374,-10.4037,-0.12241045603,-0.00159556479749,17.301,0.0954749584197998,0.3204841613769531,0.92127,6.06118,1.58941,0.950335648986,194,8.409760475158691,-9367.03096294,0.234837,0.0,20,-1.06733560562,6.553276300430298,43189.6,-35.1221,-18.8904,-8373.42785515,0.0,-3.18499,-16.7469,1655.69415807724,268.174057695,-10.7369,0.660354136218,392.477227235,0.234837,0.0572515726089,-12.2951,-1668.69761947,-7371.45472145,-1.12458717823,0.0821323,0.905707,0.0098813995719
-10.0529,10.677,-11.5203,-10.3755,-0.123629536436,-0.00155793098272,16.4309,0.09372901916503906,0.3331437110900879,0.921705,5.42307,1.64795,0.951095888623,195,8.245393991470337,-8930.61013794,0.325776,0.0,20,-1.06769621372,6.406359672546387,43345.5,-34.1712,-18.0789,-8140.8846409,0.0,-0.647465,-16.2818,1663.9458119869232,273.892342572,-10.7042,0.672972152563,350.443331866,0.325776,0.0572525262833,-12.2886,-1602.23324748,-7414.73497581,-1.12494874001,0.113241,0.921748,0.00993284583092
-9.87157,10.6813,-11.503,-10.3939,-0.123369799635,-0.00155132697351,16.3026,0.09884953498840332,0.31760573387145996,0.922198,5.27955,1.6072,0.95842093129,196,8.191946744918823,-8502.61774063,0.245298,0.0,20,-1.06812751293,6.276394367218018,43533.2,-32.506,-17.9098,-7873.67337753,0.0,-1.51532,-15.7473,1672.1439955234528,281.312959143,-10.7231,0.687547044894,274.305674114,0.245298,0.0453915596008,-12.2655,-1580.33599287,-7429.54544973,-1.11351907253,0.117063,0.929695,0.0064043700695
-10.4576,10.6773,-11.4937,-10.4084,-0.123849972438,-0.00157881257467,17.0793,0.11065530776977539,0.3174419403076172,0.921754,5.97941,1.37435,0.969348755291,197,8.35059118270874,-8750.51003075,0.252531,0.0,20,-1.06773221493,6.432545900344849,43361.3,-33.7887,-18.4536,-8166.06065767,0.0,-2.99419,-16.3321,1680.5075306892395,263.691385143,-10.7558,0.652811555298,298.724323587,0.252531,0.0580463409424,-12.2529,-1639.19972892,-7658.06458735,-1.12577855587,0.0891106,0.909545,0.00996975973248
-10.8751,10.6778,-11.5192,-10.4108,-0.123836854615,-0.00158766287936,17.2442,0.0930631160736084,0.3398308753967285,0.921783,6.30617,1.54703,0.963161456315,198,8.298861742019653,-8885.77656698,0.230075,0.0,20,-1.0677781105,6.40128755569458,43381.1,-34.389,-18.7913,-8307.67108106,0.0,-1.44953,-16.6153,1688.816838502884,260.970273796,-10.7449,0.647365065087,279.426426225,0.230075,0.0586978197098,-12.2903,-1647.41911525,-7582.16905177,-1.12647593021,0.0815252,0.895821,0.0099614802748
-10.0208,10.6738,-11.5051,-10.3545,-0.123416940388,-0.00155129236087,16.5723,0.10797858238220215,0.31145620346069336,0.921343,5.33459,1.61645,0.916094038301,199,8.416881561279297,-8528.68372107,0.17489,0.0,20,-1.06738448143,6.543043613433838,43210.8,-34.3225,-18.1888,-8011.59375044,0.0,-1.95599,-16.0232,1697.245839357376,284.436229149,-10.6955,0.693840691048,248.912921041,0.17489,0.0648946762085,-12.2549,-1605.73625266,-7633.50348377,-1.13227915764,0.0962569,0.927875,0.00643114605919
-10.5309,10.6674,-11.5104,-10.3723,-0.124048172243,-0.00156588183833,17.2744,0.10952425003051758,0.3238241672515869,0.920591,5.95182,1.51046,0.948115818811,200,8.345893144607544,-8888.12732792,0.222727,0.0,20,-1.06673669815,6.407197952270508,42931.6,-35.6353,-18.7849,-8322.01097307,0.0,-1.17831,-16.644,1705.5978784561157,249.233288445,-10.7099,0.62408063097,302.159423796,0.222727,0.0462440252304,-12.2846,-1652.60994858,-7774.69347918,-1.11298072338,0.0813679,0.90675,0.00640268577263
-9.88242,10.6629,-11.4843,-10.3624,-0.124450135192,-0.00155679272062,16.3469,0.10975790023803711,0.31678175926208496,0.920117,5.38005,1.62161,0.95543053728,201,8.219665765762329,-8429.20275712,0.202022,0.0,20,-1.06629252434,6.343639373779297,42741.8,-37.3114,-17.9685,-7995.44152922,0.0,-1.92869,-15.9909,1713.8306021690369,270.832337463,-10.7015,0.667671602839,253.769382557,0.202022,0.0586755275726,-12.2713,-1620.80850406,-7582.69009256,-1.12496805191,0.11253,0.923671,0.00999385211617
-10.4409,10.6634,-11.4794,-10.4135,-0.123475214283,-0.00155854456454,17.3031,0.098876953125,0.3359181880950928,0.920097,5.93349,1.5091,0.922966940815,202,8.343729257583618,-8589.73427343,0.196853,0.0,20,-1.06634008884,6.478885173797607,42762.0,-35.4255,-18.8122,-8261.51800078,0.0,-1.58616,-16.523,1722.1813213825226,248.785627336,-10.7403,0.62260501352,231.05250802,0.196853,0.0451059341431,-12.286,-1651.40943714,-7733.97439337,-1.11144602299,0.0832014,0.902987,0.00642111990601
