GCLAverageExpertLogPtau,Entropy,GCLMedianExpertLogQtau,GCLMedianLogQtau,AvgRewardCtrl,AvgRewardContact,GCLAverageEnergy,ProcessExecTime,PolicyExecTime,AveragePolicyStd,GCLAverageExpertEnergy,GCLLogZ,ExplainedVariance,Iteration,ItrTime,MinReturn,IRLLoss,MeanKLBefore,NumTrajs,LossBefore,EnvExecTime,Perplexity,IRLRewardMin,GCLAverageLogPtau,AverageReturn,AvgRewardFlipped,IRLRewardMax,IRLRewardMean,Time,OriginalTaskAverageReturn,GCLAverageLogQtau,AvgRewardFwd,StdReturn,GCLDiscrimLoss,dLoss,GCLAverageExpertLogQtau,AverageDiscountedReturn,MaxReturn,LossAfter,GCLAverageDtau,GCLAverageExpertDtau,MeanKL
-9.13446,11.4302,-14.3919,-11.0395,-0.107692558002,-0.00242072698352,16.0958,0.09979748725891113,0.33768463134765625,1.00998,9.70028,-0.465035,0.987047669591,20,8.43445873260498,-8206.24527359,0.304813,0.0,20,-1.14302325249,6.555441856384277,92063.3,-29.6698,-15.6308,-7916.39176641,0.0,-4.99307,-15.8328,185.0548677444458,-40.1174537056,-11.3808,0.0298783775741,223.094868302,0.304813,0.0449608564377,-14.7207,-1602.45695661,-7312.97096586,-1.18798410892,0.118342,0.911245,0.00641839578748
-9.06146,11.4245,-14.3443,-11.0741,-0.107644975647,-0.00238920586216,16.3506,0.09935784339904785,0.32285213470458984,1.0093,9.66249,-0.507661,0.987155899599,21,8.460196733474731,-8359.5328989,0.230688,0.0,20,-1.14245355129,6.581512689590454,91540.4,-27.1601,-15.8429,-8024.71578264,0.0,-5.03406,-16.0494,193.5222611427307,-44.4226037979,-11.4018,0.0211889739136,251.361124523,0.230688,0.0588968992233,-14.6667,-1629.6810975,-7391.76209354,-1.20135045052,0.106184,0.90869,0.00988371577114
-8.97311,11.4314,-14.2507,-11.08,-0.107855403457,-0.00238786311289,16.6184,0.10905170440673828,0.30351901054382324,1.01015,9.59348,-0.547945,0.983019080816,22,8.464598894119263,-8425.22959661,0.252202,0.0,20,-1.14313650131,6.599486351013184,92167.3,-29.1512,-16.0704,-8078.77294278,0.0,-5.00515,-16.1575,201.9939136505127,-41.8764134363,-11.3992,0.0264904396977,272.324841981,0.252202,0.0462362766266,-14.5845,-1650.71930894,-7352.94612646,-1.18937277794,0.0978863,0.905521,0.00644033960998
-8.65961,11.4312,-14.2124,-11.0728,-0.107190078996,-0.0023749832458,16.6392,0.1165459156036377,0.32388877868652344,1.01012,9.29441,-0.57003,0.983590501865,23,8.577348232269287,-8508.32539701,0.223413,0.0,20,-1.14311504364,6.638521671295166,92148.0,-28.6126,-16.0692,-8149.09042368,0.0,-5.477,-16.2982,210.5776081085205,-45.8334351614,-11.3972,0.0178981919193,255.673872763,0.223413,0.0449252128601,-14.5434,-1652.18839637,-7320.05947638,-1.1880402565,0.0950248,0.915313,0.00647867284715
-8.18497,11.4233,-14.1792,-11.0761,-0.107419953283,-0.0023785555814,16.2048,0.09354853630065918,0.3277621269226074,1.00915,8.86261,-0.610267,0.982804738066,24,8.504403829574585,-8156.66866112,0.194506,0.0,20,-1.14233064651,6.552246332168579,91428.0,-31.335,-15.5945,-7891.02007785,0.0,-4.97534,-15.782,219.09259247779846,-36.7942788548,-11.3951,0.0362099511546,258.18592522,0.194506,0.0471314191818,-14.5286,-1601.47478426,-7345.19052029,-1.1894620657,0.113256,0.929876,0.00641572894529
-8.02433,11.418,-14.2053,-11.0942,-0.107390098105,-0.00235875050778,16.349,0.10163712501525879,0.3178715705871582,1.0085,8.71735,-0.636908,0.982514728409,25,8.529410600662231,-8413.3041873,0.267551,0.0,20,-1.14179956913,6.6191840171813965,90943.7,-28.6651,-15.7121,-7964.45369482,0.0,-5.1724,-15.9289,227.62829899787903,-43.3254246983,-11.413,0.0230979992161,271.241927598,0.267551,0.0498373508453,-14.5532,-1608.31342614,-7143.50194645,-1.19163691998,0.105317,0.933879,0.00645165191963
-8.34351,11.4268,-14.2192,-11.0815,-0.109537700414,-0.00238743624257,16.9365,0.10138654708862305,0.3361377716064453,1.00963,9.05845,-0.663053,0.941529338164,26,8.713876962661743,-8504.00693941,0.186551,0.0,20,-1.14268147945,6.719783544540405,91749.2,-29.0806,-16.2734,-8206.18652589,0.0,-4.993,-16.4124,236.34855484962463,-55.5468140847,-11.407,0.000831508487457,215.149479215,0.186551,0.0539244413376,-14.5681,-1673.55235958,-7655.79316282,-1.19660592079,0.0884484,0.920892,0.00639842450619
-8.29292,11.445,-14.2182,-11.08,-0.10738614978,-0.00238840558435,17.1381,0.0919339656829834,0.31012821197509766,1.01197,9.01853,-0.691269,0.986927117834,27,8.425286293029785,-8674.95813942,0.193478,0.0,20,-1.14450097084,6.540924072265625,93433.9,-29.8237,-16.4468,-8315.3207742,0.0,-5.3492,-16.6306,244.78048181533813,-42.9396879808,-11.4017,0.0238951794029,219.988126917,0.193478,0.0467749834061,-14.569,-1683.32849249,-7886.08380222,-1.19127595425,0.076928,0.920453,0.00646591419354
-8.04612,11.4375,-14.2265,-11.0834,-0.108645963735,-0.00238739074364,17.0433,0.0933835506439209,0.3404712677001953,1.01105,8.77767,-0.694907,0.975654706522,28,8.452183723449707,-8666.49047232,0.16634,0.0,20,-1.14375162125,6.5542311668396,92736.3,-28.5694,-16.3484,-8331.33974526,0.0,-5.22585,-16.6627,253.2392361164093,-43.0994374789,-11.4152,0.0248344795204,215.746881778,0.16634,0.0511071681976,-14.5876,-1699.15203348,-7828.4601059,-1.19485878944,0.0811313,0.92692,0.006477445364
-7.88657,11.4352,-14.206,-11.0569,-0.108498813314,-0.00237367363282,17.268,0.0909109115600586,0.31476736068725586,1.01075,8.64782,-0.740853,0.98439168102,29,8.318412780761719,-8752.42985535,0.132959,0.0,20,-1.14351558685,6.498419284820557,92518.2,-29.4719,-16.5271,-8395.81369584,0.0,-4.89325,-16.7916,261.56487369537354,-51.9876682695,-11.3951,0.00689715040747,243.570435908,0.132959,0.0459473133087,-14.5677,-1704.19592776,-7904.32090902,-1.18946290016,0.0763421,0.928844,0.00645377254114
-8.08727,11.4261,-14.2175,-11.0721,-0.108378961808,-0.00237609716502,17.7112,0.09251618385314941,0.303727388381958,1.00959,8.87838,-0.768399,0.984554043989,30,8.387372732162476,-8997.48751402,0.173964,0.0,20,-1.14261448383,6.524330377578735,91688.0,-29.2227,-16.9428,-8592.57916181,0.0,-5.2831,-17.1852,269.9586069583893,-47.192093342,-11.4114,0.016370872289,249.961453588,0.173964,0.0477085113525,-14.5672,-1742.80092646,-8060.76771307,-1.19032299519,0.0662852,0.921245,0.00644403370097
-8.06372,11.4299,-14.1781,-11.0629,-0.107835285881,-0.00239565299113,17.8533,0.10043668746948242,0.32080841064453125,1.01008,8.86189,-0.808268,0.984683215161,31,8.517763137817383,-9245.16618633,0.175824,0.0,20,-1.14299201965,6.605571985244751,92034.4,-32.1344,-17.045,-8785.47313037,0.0,-5.94691,-17.5709,278.48951387405396,-43.6692449887,-11.4007,0.0228924488952,261.298948358,0.175824,0.047957777977,-14.5401,-1783.09927275,-8244.9870739,-1.19094979763,0.0581374,0.919722,0.00641107093543
-7.73606,11.4273,-14.2191,-11.043,-0.107179439359,-0.00239365850376,17.929,0.10838651657104492,0.33429837226867676,1.00973,8.53346,-0.824947,0.987411287476,32,8.449880838394165,-9027.82174492,0.139328,0.0,20,-1.14272904396,6.575156927108765,91793.0,-29.2917,-17.1041,-8713.03858845,0.0,-5.93649,-17.4261,286.946248292923,-56.3683304307,-11.3788,-0.00316356299861,168.924929587,0.139328,0.0536980628967,-14.5726,-1769.34198038,-8346.2587018,-1.19642710686,0.0588056,0.928395,0.00989026296884
-7.46114,11.4003,-14.2818,-11.0618,-0.108849191408,-0.00237603358681,17.8938,0.09326767921447754,0.3001837730407715,1.00641,8.29211,-0.872524,0.98405300117,33,8.491281509399414,-9287.3589077,0.159025,0.0,20,-1.14003372192,6.641779184341431,89351.6,-34.9873,-17.0213,-8726.67163353,0.0,-5.94693,-17.4533,295.4436695575714,-52.3647213818,-11.4038,0.00649578223138,257.658531509,0.159025,0.0483663082123,-14.6317,-1778.17581229,-8101.45057583,-1.18840003014,0.0611722,0.934292,0.00644592521712
-7.12866,11.413,-14.184,-11.0613,-0.109072071683,-0.00237597282432,17.6469,0.09956002235412598,0.2965517044067383,1.00806,7.96122,-0.875689,0.98554840342,34,8.41907286643982,-8953.44593477,0.187414,0.0,20,-1.14129531384,6.595808982849121,90486.0,-32.806,-16.7712,-8555.90812583,0.0,-5.74654,-17.1118,303.8697283267975,-58.6777934065,-11.3985,-0.00590754230579,225.008350693,0.187414,0.0493158102036,-14.534,-1739.76249133,-8067.49471951,-1.19061112404,0.0653222,0.940631,0.00643825018778
-6.67722,11.4108,-14.1598,-11.0744,-0.106837700607,-0.00236209014329,17.4176,0.10387897491455078,0.318514347076416,1.00785,7.52966,-0.917983,0.984559703657,35,8.600664615631104,-8660.29986286,0.222757,0.0,20,-1.14107573032,6.69776177406311,90288.1,-31.9314,-16.4996,-8369.88106401,0.0,-4.64115,-16.7398,312.4767565727234,-47.5772443077,-11.4002,0.0140453021347,292.537850759,0.222757,0.050063252449,-14.5036,-1711.84190925,-7180.67438078,-1.19113898277,0.073035,0.948686,0.00644084531814
-6.60227,11.4123,-14.144,-11.0539,-0.106567508315,-0.00240665994996,17.41,0.10201668739318848,0.3218669891357422,1.00804,7.42653,-0.910683,0.985545999878,36,8.494200944900513,-8807.62348127,0.135979,0.0,20,-1.14123344421,6.618425130844116,90430.5,-30.63,-16.4993,-8489.33320997,0.0,-5.85115,-16.9787,320.9773910045624,-50.0966932977,-11.3786,0.00878078166921,189.811809297,0.135979,0.0448621511459,-14.4849,-1710.64403433,-8167.69933939,-1.18609559536,0.0709605,0.9497,0.00640460988507
-6.73596,11.4084,-14.0939,-11.0587,-0.106933513028,-0.00239604031815,17.6065,0.09978199005126953,0.34120869636535645,1.00755,7.53191,-0.907642,0.981877757829,37,8.514071226119995,-8972.11771393,0.131803,0.0,20,-1.1408367157,6.6053643226623535,90072.5,-30.697,-16.6988,-8592.31965158,0.0,-4.97362,-17.1846,329.4980082511902,-50.5368870592,-11.3948,0.0082557792273,207.268169854,0.131803,0.0596204996109,-14.4512,-1748.20866975,-8230.55310726,-1.20045721531,0.0699749,0.946253,0.00996087025851
-6.97989,11.4093,-14.102,-11.0541,-0.107521249877,-0.00238015825648,17.7177,0.09180569648742676,0.3344991207122803,1.00779,7.75421,-0.901539,0.982134144533,38,8.461358785629272,-8923.88790989,0.155326,0.0,20,-1.14092934132,6.612065553665161,90156.0,-31.4444,-16.8161,-8656.24515758,0.0,-5.13415,-17.3125,337.96751856803894,-46.9691494323,-11.3897,0.0159631092684,219.32316517,0.155326,0.0477629899979,-14.4491,-1761.13996328,-8103.70617008,-1.18869233131,0.0643332,0.941788,0.00647018756717
-6.6831,11.4092,-14.0679,-11.0705,-0.108595612978,-0.0023464249048,17.7056,0.09631490707397461,0.3258957862854004,1.00789,7.41821,-0.907443,0.987031944404,39,8.460719585418701,-9068.45795918,0.195985,0.0,20,-1.14092457294,6.591516017913818,90151.5,-30.4479,-16.7982,-8521.74350977,0.0,-5.33323,-17.0435,346.43473386764526,-56.2637114071,-11.3946,-0.00158538493177,234.98300963,0.195985,0.0492951869965,-14.4277,-1746.75684656,-8076.6492281,-1.19021975994,0.067088,0.949121,0.00647199107334
-6.40247,11.4156,-14.1318,-11.079,-0.107579993362,-0.00237199717319,17.2198,0.09676742553710938,0.32619166374206543,1.00864,7.09874,-0.885973,0.98417708692,40,8.461790323257446,-8792.42639351,0.184699,0.0,20,-1.14156198502,6.5563576221466064,90727.9,-30.8062,-16.3338,-8421.42921615,0.0,-6.29258,-16.8429,354.90628695487976,-45.8635087913,-11.4101,0.0182249729524,172.901582365,0.184699,0.0452712774277,-14.4886,-1731.49612668,-8087.31122303,-1.18683326244,0.0814016,0.955572,0.00645713182166
-6.30923,11.4023,-14.1256,-11.069,-0.107720049517,-0.00234006517387,17.4666,0.10196042060852051,0.32135486602783203,1.00694,6.95288,-0.87691,0.984358559878,41,8.487735748291016,-8742.76592064,0.152244,0.0,20,-1.14022755623,6.605848789215088,89525.3,-31.2187,-16.5896,-8509.77640948,0.0,-4.47748,-17.0196,363.40049624443054,-48.0860059012,-11.3861,0.0138881028888,175.752104694,0.152244,0.0486160516739,-14.4882,-1709.09081379,-8092.48325062,-1.1888436079,0.0722091,0.957152,0.00644686724991
-6.65054,11.4057,-14.1949,-11.0789,-0.106761623324,-0.00239540620183,17.6439,0.10204935073852539,0.31660962104797363,1.00733,7.25073,-0.836073,0.985489501415,42,8.491173028945923,-9022.49572563,0.159665,0.0,20,-1.14057481289,6.597238779067993,89836.5,-33.6476,-16.8078,-8693.41179116,0.0,-6.88631,-17.3868,371.9044485092163,-43.6629757142,-11.3804,0.0218310780975,200.77579822,0.159665,0.0587185621262,-14.549,-1760.48231425,-8304.5045557,-1.19929337502,0.0620016,0.950651,0.00984436180443
-6.6028,11.3902,-14.1761,-11.0686,-0.107322072631,-0.00238577053556,18.1274,0.09831523895263672,0.356107234954834,1.00539,7.12333,-0.850569,0.983042078908,43,8.473258972167969,-9071.07260275,0.142901,0.0,20,-1.13902103901,6.51160740852356,88451.9,-32.7436,-17.2769,-8760.35011539,0.0,-5.18592,-17.5207,380.3847622871399,-46.9321353688,-11.3985,0.0158435724293,228.405687568,0.142901,0.0487817525864,-14.5366,-1772.21484376,-8135.84343529,-1.1878027916,0.0551423,0.951092,0.00643631722778
-6.46556,11.39,-14.1168,-11.0507,-0.106970159316,-0.00239543388392,17.9939,0.09315156936645508,0.3370649814605713,1.00544,6.9536,-0.867425,0.983747391598,44,8.512474536895752,-9085.76851177,0.158415,0.0,20,-1.13900113106,6.637466669082642,88434.2,-31.0923,-17.1265,-8754.85670619,0.0,-5.50343,-17.5097,388.9034056663513,-48.504245817,-11.3781,0.0123571015655,213.654518596,0.158415,0.0460773706436,-14.4808,-1773.68986547,-8275.47862768,-1.1850785017,0.0581062,0.952403,0.00651000300422
-6.11015,11.3784,-14.2003,-11.0372,-0.107949671447,-0.00236329059058,17.3492,0.10756397247314453,0.3296318054199219,1.00404,6.55825,-0.871681,0.984961941313,45,8.686520338058472,-8940.2779727,0.203786,0.0,20,-1.13783931732,6.765115022659302,87412.4,-30.1121,-16.4775,-8512.45328424,0.0,-6.78649,-17.0249,397.5963363647461,-50.9987635191,-11.3702,0.00831543499956,197.226532666,0.203786,0.0470960140228,-14.55,-1721.84094554,-8089.10329056,-1.18493533134,0.0712953,0.959218,0.00649149855599
-6.2027,11.3611,-14.1795,-11.0511,-0.107355568637,-0.00238880409913,17.7038,0.10848522186279297,0.3426504135131836,1.00187,6.62227,-0.902867,0.985364762419,46,8.439459323883057,-8804.40592813,0.132086,0.0,20,-1.13610577583,6.500592470169067,85909.9,-30.9246,-16.801,-8461.93069482,0.0,-5.27815,-16.9239,406.0421257019043,-36.9965235101,-11.3651,0.0357513257157,202.023862642,0.132086,0.0640089511871,-14.5289,-1725.18705248,-7929.31219482,-1.20011472702,0.064802,0.957914,0.00995219498873
-6.53176,11.3631,-14.2044,-11.0915,-0.107630994883,-0.00238103091523,17.888,0.1001737117767334,0.34649109840393066,1.00216,6.90448,-0.901062,0.986311696781,47,8.546738862991333,-8984.95622635,0.155614,0.0,20,-1.13630855083,6.610033750534058,86084.5,-30.3776,-16.9869,-8709.61242099,0.0,-5.96136,-17.4192,414.595041513443,-30.1228625729,-11.3996,0.0497663006521,166.735176145,0.155614,0.0465239286423,-14.5333,-1758.59820678,-8436.64245415,-1.18283247948,0.0608916,0.95285,0.00645220652223
-6.34644,11.3624,-14.1886,-11.0237,-0.106955172662,-0.00237357712616,17.773,0.09696173667907715,0.3096964359283447,1.00215,6.71024,-0.959879,0.983814920592,48,8.436432361602783,-9028.12497139,0.192431,0.0,20,-1.13623785973,6.5995237827301025,86023.9,-29.5732,-16.8132,-8709.26776967,0.0,-6.63311,-17.4185,423.03812050819397,-37.7345015973,-11.3564,0.0338597465931,187.111759789,0.192431,0.058765411377,-14.517,-1773.14501812,-8198.79420519,-1.1950032711,0.0586499,0.956123,0.00985844340175
